Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
-46.774,-39.297,-225.903,-193.368,-47.636,-61.87,237.798,-185.097,-125.004,-128.191,-52.829,-53.165,-149.87,-272.105,-85.156,-80.391,-73.781,-365.062,-105.807,-63.019,-70.005,-44.498,-46.042,-57.336,-191.06,-111.206,-45.687,-329.554,-18.399,3
-55.436,-50.529,-231.313,-192.15,-56.298,-67.956,222.191,-193.621,-132.564,-136.772,-59.948,-60.796,-154.843,-270.808,-97.879,-86.459,-76.781,-370.333,-108.775,-68.591,-74.033,-51.625,-56.755,-72.648,-196.505,-123.39,-54.863,-342.545,-14.282,3
-49.745,-52.015,-240.303,-197.081,-45.996,-67.888,191.743,-188.304,-130.382,-137.148,-57.327,-58.686,-155.201,-276.172,-94.195,-86.372,-80.291,-372.011,-102.519,-62.887,-72.422,-44.914,-49.526,-73.088,-207.579,-116.607,-54.296,-340.153,-19.903,3
-32.277,-38.643,-223.669,-200.47,-37.753,-55.012,179.768,-169.673,-121.542,-123.178,-43.949,-45.82,-144.287,-273.847,-79.244,-70.404,-71.501,-359.344,-88.584,-44.381,-63.641,-28.987,-35.644,-53.547,-192.002,-99.584,-40.922,-323.931,-24.494,3
-38.905,-47.826,-232.667,-202.319,-48.986,-61.105,212.376,-187.946,-134.228,-130.74,-51.078,-51.922,-148.754,-272.036,-87.874,-74.945,-77.577,-365.645,-97.205,-50.997,-67.163,-38.18,-46.879,-63.227,-179.515,-110.243,-44.467,-324.12,-39.327,3
-45.014,-57,-250.365,-207.239,-54.572,-76.413,244.951,-220.034,-145.365,-144.441,-61.273,-60.067,-157.314,-276.375,-97.52,-86.653,-85.184,-376.55,-106.329,-60.68,-75.293,-46.339,-52.98,-75.459,-192.143,-118.33,-52.62,-330.455,-39.8,3
-31.136,-39.524,-231.671,-199.348,-47.345,-61.48,231.899,-202.908,-129.338,-127.391,-46.355,-49.248,-142.3,-273.025,-84.102,-72.222,-71.267,-356.706,-89.316,-45.762,-68.045,-29.386,-33.459,-51.306,-202.197,-100.281,-42.321,-322.953,-10.558,3
-29.568,-31.8,-217.607,-183.267,-44.224,-40.926,199.391,-169.917,-118.45,-111.382,-36.574,-44.588,-131.912,-266.604,-81.457,-64.977,-66.072,-344.566,-83.592,-41.618,-62.854,-22.697,-27.79,-43.057,-192.773,-92.496,-35.106,-319.044,-4.4,3
-39.273,-43.551,-229.173,-192.817,-42.643,-54.205,184.335,-179.993,-131.14,-127.152,-48.321,-53.253,-147.661,-271.46,-93.158,-78.232,-79.839,-364.714,-97.853,-54.896,-71.501,-37.019,-43.132,-71.191,-185.408,-107.26,-44.805,-333.581,-33.597,3
-36.159,-46.069,-233.554,-211.068,-33.891,-67.471,199.008,-196.207,-139.718,-136.759,-52.883,-51.663,-152.637,-278.874,-87.942,-77.642,-84.37,-372.033,-97.243,-54.841,-72.966,-40.056,-45.65,-76.243,-187.784,-112.788,-50.908,-337.346,-45.859,3
-30.488,-37.314,-237.419,-197.024,-30.783,-53.571,199.833,-181.154,-129.844,-126.376,-44.121,-42.902,-137.115,-273.472,-77.096,-68.342,-77.625,-358.341,-87.412,-47.102,-66.745,-29.769,-35.358,-54.65,-184.522,-100.38,-43.685,-316.004,-33.005,3
-36.605,-32.153,-238.719,-180.433,-39.462,-48.907,232.421,-184.047,-126.64,-125.737,-42.028,-43.884,-133.904,-263.464,-84.703,-70.323,-75.498,-353.372,-87.836,-46.03,-69.753,-27.178,-31.737,-45.886,-185.363,-93.107,-38.005,-300.831,-19.14,3
-44.253,-31.097,-219.525,-189.987,-46.082,-59.104,264.976,-203.33,-135.735,-132.784,-45.06,-47.938,-140.43,-266.275,-93.328,-70.765,-77.472,-356.605,-89.285,-45.984,-76.343,-29.712,-33.242,-49.426,-185.689,-95.576,-40.017,-305.654,-10.924,3
-43.697,-29.016,-208.547,-189.797,-42.45,-54.434,232.436,-187.246,-134.063,-125.991,-42.965,-46.353,-136.703,-280.353,-95.284,-68.133,-82.005,-357.785,-89.196,-49.012,-77.803,-27.121,-32.184,-51.938,-161.938,-94.456,-40.489,-305.348,-17.061,3
-37.505,-28.475,-214.998,-176.799,-36.26,-43.621,199.928,-164.004,-121.633,-116.131,-39.336,-45.795,-133.493,-286.733,-106.459,-72.163,-87.047,-361.526,-91.156,-52.549,-78.238,-25.045,-31.64,-52.399,-158.702,-91.287,-37.375,-300.432,-32.413,3
-34.906,-32.033,-210.172,-184.307,-30.588,-46.651,232.516,-177.673,-123.561,-118.064,-40.834,-46.773,-136.433,-278.249,-116.599,-74.653,-87.472,-362.702,-89.016,-48.911,-79.184,-28.094,-30.583,-47.736,-190.819,-93.758,-38.362,-301.668,-35.454,3
-38.97,-34.562,-210.987,-196.418,-29.021,-52.24,265.071,-190.303,-133.683,-124.606,-46.428,-48.264,-138.858,-272.848,-116.994,-75.09,-87.897,-359.265,-90.464,-50.911,-81.667,-32.676,-31.577,-47.688,-185.505,-96.225,-42.422,-305.465,-29.783,3
-45.591,-36.065,-230.756,-191.099,-38.213,-57.311,232.531,-184.477,-136.111,-133.703,-53.554,-54.363,-144.867,-281.284,-121.488,-81.163,-94.469,-364.029,-102.156,-61.106,-89.782,-42.377,-40.255,-63.009,-155.605,-103.814,-48.015,-315.406,-29.241,3
-53.742,-43.713,-234.624,-192.444,-45.347,-65.45,217.441,-186.342,-138.537,-142.278,-60.673,-59.944,-151.894,-291.761,-127.514,-87.742,-100.522,-374.423,-108.714,-63.607,-95.84,-50.02,-49.436,-72.168,-183.114,-115.493,-53.09,-322.775,-32.798,3
-53.176,-43.157,-215.946,-199.424,-39.667,-64.36,250.011,-189.742,-140.96,-139.062,-58.051,-53.736,-148.669,-290.445,-117.653,-85.605,-95.811,-365.852,-100.409,-55.858,-92.158,-42.285,-41.702,-59.288,-197.276,-106.668,-47.914,-309.645,-35.839,3
-39.291,-26.72,-203.434,-190.003,-35.528,-53.538,275.377,-182.38,-130.573,-127.14,-45.185,-42.412,-139.811,-275.298,-106.265,-75.273,-84.956,-345.506,-88.525,-47.605,-85.918,-28.41,-28.341,-46.421,-164.291,-85.557,-35.058,-289.867,-34.267,3
-33.104,-19.521,-202.719,-175.981,-36.005,-47.849,242.826,-175.025,-120.708,-121.89,-38.992,-41.857,-133.011,-266.313,-108.208,-67.513,-85.384,-347.722,-84.85,-43.459,-84.807,-27.357,-28.825,-46.375,-159.516,-84.447,-33.486,-284.967,-30.646,3
-42.292,-29.748,-206.614,-180.416,-32.895,-52.924,218.505,-174.85,-130.834,-128.94,-48.175,-47.963,-135.952,-277.83,-116.296,-75.13,-98.106,-364.28,-94.499,-50.076,-90.87,-39.625,-40.066,-52.476,-191.632,-98.707,-43.187,-289.805,-34.714,3
-49.934,-45.6,-214.605,-204.314,-40.547,-67.216,251.074,-193.118,-149.146,-143.668,-61.447,-56.112,-150.673,-291.897,-122.84,-88.887,-109.279,-366.478,-110.799,-63.346,-103.587,-54.443,-52.322,-67.28,-198.1,-112.441,-54.414,-307.446,-46.462,3
-54.495,-63.485,-232.321,-222.553,-57.413,-80.981,249.798,-210.856,-151.046,-151.209,-65.996,-62.716,-156.67,-288.531,-125.791,-94.434,-110.706,-364.574,-116.836,-67.381,-111.68,-61.561,-59.442,-83.607,-174.336,-124.624,-62.044,-328.143,-61.273,3
-59.564,-65.983,-245.921,-211.572,-57.868,-74.24,217.273,-185.542,-139.112,-140.812,-59.27,-57.018,-143.193,-275.435,-126.69,-89.729,-99.837,-361.136,-109.034,-62.703,-106.446,-55.864,-57.333,-81.987,-178.772,-122.962,-58.908,-325.253,-72.995,3
-56.943,-54.646,-239.015,-197.015,-50.125,-62.382,220.13,-164.352,-138.46,-136.573,-56.649,-49.276,-136.902,-268.499,-128.612,-84.004,-88.467,-344.381,-105.339,-62.128,-106.339,-51.709,-53.69,-74.22,-191.401,-115.667,-53.214,-309.046,-72.922,3
-50.738,-58.69,-234.165,-211.163,-58.272,-79.226,252.697,-196.463,-159.326,-155.391,-67.351,-58.448,-151.11,-276.428,-129.508,-90.58,-96.575,-341.987,-113.431,-68.726,-119.553,-61.904,-58.247,-79.781,-191.722,-123.236,-59.309,-305.663,-70.287,3
-50.175,-66.316,-245.714,-222.223,-62.824,-95.541,249.883,-223.931,-174.024,-163.433,-70.357,-66.587,-159.668,-288.959,-130.916,-102.784,-113.385,-362.138,-118.953,-73.268,-123.532,-68.502,-60.75,-85.337,-180.772,-129.773,-63.348,-304.333,-70.217,3
-52.686,-55.491,-236.759,-208.168,-54.052,-75.465,217.358,-190.919,-160.018,-146.876,-59.529,-58.323,-151.311,-286.621,-135.908,-100.632,-115.833,-366.386,-114.223,-71.145,-115.211,-62.286,-57.615,-77.054,-171.37,-119.909,-56.624,-294.807,-62.974,3
-54.171,-48.263,-212.444,-203.861,-53.486,-55.922,201.259,-163.064,-143.464,-136.995,-56.907,-54.167,-143.476,-275.576,-134.235,-92.335,-112.643,-356.286,-107.961,-65.951,-114.072,-56.076,-54.484,-68.268,-184.518,-112.104,-56.568,-283.754,-62.399,3
-54.629,-53.338,-217.355,-209.805,-60.605,-63.551,233.845,-171.61,-145.882,-141.981,-64.023,-57.699,-144.357,-272.226,-128.978,-96.341,-114.067,-353.881,-105.291,-63.324,-117.031,-54.995,-50.843,-67.688,-190.481,-115.066,-60.61,-279.884,-72.583,3
-50.988,-53.797,-228.408,-204.985,-61.569,-69.635,266.399,-176.049,-150.347,-142.864,-65.496,-57.641,-144.212,-274.515,-133.972,-101.368,-113.953,-353.014,-105.698,-64.285,-116.402,-55.452,-51.305,-68.132,-170.311,-117.513,-56.963,-285.752,-69.949,3
-48.888,-54.768,-219.983,-204.78,-64.069,-69.053,298.92,-181.508,-150.197,-142.721,-66.455,-60.657,-144.58,-277.315,-138.961,-99.217,-117.425,-351.124,-111.74,-67.294,-119.359,-60.52,-57.913,-69.601,-172.702,-119.957,-55.881,-286.491,-67.317,3
-51.913,-60.861,-224.886,-214.309,-66.054,-76.156,283.252,-192.598,-161.829,-150.263,-70.999,-65.719,-150.584,-278.574,-131.65,-104.753,-123.456,-352.822,-120.338,-74.399,-122.826,-68.144,-61.442,-75.679,-195.071,-124.96,-62.486,-275.958,-83.644,3
-53.398,-62.849,-237.469,-216.144,-60.353,-78.642,250.694,-185.745,-173.963,-153.699,-71.441,-66.166,-155.044,-279.32,-129.981,-111.821,-128.455,-351.445,-120.218,-77.399,-121.679,-69.101,-59.331,-80.214,-180.531,-124.835,-64.472,-273.633,-88.683,3
-50.27,-56.639,-225.96,-206.706,-60.804,-68.317,242.246,-168.141,-164.055,-143.299,-66.246,-62.514,-147.716,-285.701,-137.536,-104.024,-135.499,-345.458,-111.388,-70.661,-117.971,-62.371,-53.636,-77.06,-148.588,-118.05,-56.211,-274.896,-80.398,3
-47.146,-47.873,-216.001,-198.815,-64.842,-60.052,274.791,-166.436,-149.034,-132.397,-59.52,-58.353,-138.347,-286.44,-132.787,-98.285,-135.364,-340.502,-107.178,-64.955,-113.755,-57.186,-52.046,-72.372,-161.759,-114.346,-49.495,-265.912,-85.44,3
-46.587,-47.825,-223.469,-202.714,-60.679,-64.09,256.586,-177.54,-155.033,-139.949,-62.534,-58.294,-142.307,-270.272,-124.97,-105.871,-127.544,-341.186,-110.657,-68.477,-116.202,-61.227,-60.703,-70.763,-193.873,-117.818,-55.593,-260.011,-85.355,3
-48.077,-51.875,-224.27,-207.635,-58.569,-69.661,224.054,-178.9,-165.124,-149.543,-70.156,-63.871,-151.386,-261.805,-126.894,-109.352,-133.564,-346.993,-114.133,-73.019,-122.234,-66.801,-62.691,-68.131,-196.24,-118.724,-62.197,-263.337,-75.536,3
-48.029,-46.7,-222.509,-200.767,-60.56,-67.542,256.618,-167.45,-159.836,-145.807,-69.061,-63.808,-149.698,-273.326,-128.817,-107.705,-143.676,-348.695,-113.506,-70.897,-119.55,-64.173,-52.895,-68.063,-163.256,-113.995,-58.549,-266.66,-79.046,3
-45.932,-49.728,-235.607,-201.591,-61.524,-70.549,289.149,-172.918,-158.139,-149.76,-69.505,-63.231,-145.962,-277.151,-129.2,-111.696,-137.385,-342.711,-113.905,-68.777,-116.869,-63.597,-52.842,-75.167,-143.625,-115.93,-59.003,-275.102,-87.164,3
-48.447,-65.047,-248.179,-217.783,-65.048,-83.798,271.953,-192.213,-166.178,-163.443,-77.632,-69.316,-151.452,-271.239,-130.096,-115.171,-133.662,-339.294,-115.328,-71.782,-123.412,-66.607,-59.962,-75.604,-175.757,-120.425,-66.116,-280.463,-95.786,3
-57.62,-66.007,-245.369,-227.812,-68.057,-88.325,239.406,-192.533,-167.549,-163.791,-76.018,-70.784,-154.374,-275.578,-125.867,-114.543,-141.213,-339.98,-115.213,-75.296,-124.826,-66.028,-56.828,-68.356,-189.414,-118.768,-65.538,-269.424,-112.084,3
-65.76,-62.355,-238.464,-231.682,-73.112,-87.212,220.724,-186.705,-167.893,-167.214,-76.966,-71.225,-153.707,-283.5,-131.889,-120.576,-144.657,-340.664,-120.733,-80.344,-125.213,-73.647,-60.869,-74.948,-157.974,-124.284,-68.034,-265.568,-116.583,3
-64.157,-74.075,-243.348,-233.5,-84.822,-97.371,224.089,-195.74,-177.972,-181.904,-91.746,-78.838,-161.751,-280.655,-145.077,-128.14,-144.001,-340.836,-126.76,-85.386,-131.748,-85.356,-72.592,-86.143,-177.283,-135.943,-79.236,-283.233,-107.757,3
-58.458,-75.026,-250.789,-226.606,-78.59,-97.274,214.643,-194.519,-178.818,-177.111,-88.068,-77.223,-163.638,-269.615,-137.247,-122.377,-138.733,-331.786,-118.949,-81.715,-128.542,-79.635,-66.884,-78.885,-191.963,-133.758,-79.157,-292.172,-105.6,3
-55.838,-63.68,-248.489,-223.306,-52.383,-80.783,195.986,-178.955,-164.295,-159.515,-69.025,-64.85,-148.618,-259.1,-119.692,-111.496,-129.373,-317.109,-108.583,-73.436,-116.118,-67.772,-56.571,-71.122,-158.983,-121.329,-66.783,-277.535,-108.568,3
-53.733,-60.03,-246.192,-222.57,-45.159,-77.116,218.331,-173.653,-155.421,-156.794,-67.419,-60.687,-140.272,-255.767,-118.035,-107.286,-129.244,-310.645,-104.889,-69.777,-113.953,-61.557,-55.489,-70.538,-149.603,-114.547,-59.031,-257.79,-115.632,3
-51.63,-55.359,-246.97,-208.515,-54.335,-77.551,250.901,-169.894,-152.192,-155.101,-69.401,-61.651,-141.156,-255.511,-118.429,-105.129,-132.188,-309.822,-99.661,-66.121,-115.376,-54.835,-51.335,-63.808,-176.605,-111.359,-56.923,-248.823,-123.713,3
-57.213,-51.206,-235.965,-200.622,-49.67,-68.252,237.842,-160.502,-147.429,-147.261,-63.183,-60.564,-135.892,-251.669,-114.725,-104,-131.032,-311.049,-97,-65.03,-112.187,-56.318,-49.747,-61.695,-169.769,-113.297,-57.891,-253.697,-115.905,3
-65.865,-59.351,-231.118,-206.569,-47.571,-71.77,208.915,-163.416,-148.306,-150.7,-67.219,-62.553,-134.219,-252.442,-120.245,-109.019,-138.585,-318.935,-104.587,-74.187,-115.661,-65.483,-58.919,-66.244,-171.136,-119.844,-62.443,-261.64,-106.055,3
-63.238,-64.415,-244.719,-207.387,-62.38,-84.506,240.981,-177.084,-156.355,-156.697,-74.836,-66.077,-144.331,-258.338,-125.248,-110.959,-144.082,-317.079,-108.069,-78.211,-119.131,-66.442,-60.909,-65.153,-190.945,-121.773,-63.918,-257.28,-115.683,3
-51.392,-61.277,-251.647,-204.618,-69.49,-82.884,272.503,-183.055,-162.858,-156.028,-70.663,-64.986,-145.212,-256.03,-121.537,-104.7,-136.253,-300.88,-103.35,-69.423,-112.352,-61.252,-52.651,-63.038,-170.262,-118.065,-60.268,-242.166,-124.789,3
-48.266,-57.117,-243.198,-201.34,-59.175,-73.067,239.956,-173.65,-157.572,-153.31,-62.395,-60.823,-134.308,-248.602,-116.292,-99.473,-135.605,-296.481,-98.123,-65.256,-104.555,-56.068,-49.013,-60.926,-144.988,-112.824,-56.621,-232.702,-115.955,3
-54.878,-54.498,-241.418,-194.991,-51.943,-71.97,227.42,-166.304,-147.681,-149.058,-62.845,-58.713,-132.124,-246.304,-113.102,-99.885,-143.666,-305.406,-98.025,-71.338,-107.012,-53.963,-53.574,-59.841,-159.7,-113.223,-58.614,-238.105,-110.716,3
-62.508,-64.178,-241.689,-202.481,-63.162,-78.045,259.98,-170.749,-152.144,-150.959,-74.053,-66.851,-140.701,-243.496,-117.6,-106.445,-143.522,-303.563,-107.149,-78.439,-114.077,-65.692,-63.255,-71.564,-176.959,-127.967,-67.777,-248.113,-122.901,3
-67.568,-73.335,-231.713,-204.327,-75.906,-79.504,243.839,-165.455,-156.603,-156.443,-78.59,-71.395,-142.098,-238.129,-126.191,-109.925,-141.842,-295.575,-111.14,-77.848,-113.963,-72.798,-65.241,-79.689,-166.536,-136.036,-69.758,-245.303,-134.048,3
-63.915,-61.479,-229.433,-183.631,-64.56,-71.228,211.32,-152.482,-145.688,-148.09,-66.728,-60.052,-132.222,-237.379,-120.43,-101.106,-141.188,-294.255,-99.246,-69.573,-104.115,-60.943,-56.466,-69.876,-151,-124.629,-59.955,-234.812,-131.865,3
-51.043,-60.905,-247.134,-184.472,-48.614,-69.62,243.896,-163.088,-141.444,-141.794,-63.075,-54.357,-127.479,-240.215,-111.088,-97.931,-139.51,-293.961,-95.561,-68.479,-101.45,-57.808,-57.434,-64.683,-175.952,-120.406,-61.944,-234.065,-135.319,3
-46.894,-73.139,-255.084,-199.656,-54.713,-73.649,248.775,-168.048,-144.376,-148.312,-70.185,-61.475,-130.425,-237.414,-115.587,-105.518,-139.37,-292.642,-101.613,-74.046,-107.496,-64.41,-60.963,-63.081,-208.052,-124.896,-68.03,-228.195,-141.332,3
-53.507,-57.697,-235.873,-179.989,-60.806,-63.329,216.251,-141.24,-134.498,-143.553,-62.43,-60.389,-124.659,-231.029,-117.521,-99.777,-133.083,-286.714,-94.851,-69.874,-105.339,-57.173,-50.656,-53.284,-175.056,-114.525,-55.154,-205.425,-130.432,3
-58.064,-46.881,-221.805,-167.001,-56.646,-60.704,248.823,-141.099,-133.851,-138.286,-58.781,-58.279,-121.461,-234.384,-115.867,-93.529,-132.438,-281.817,-95.269,-67.755,-102.16,-56.604,-50.605,-60.915,-142.093,-113.899,-51.513,-198.048,-126.203,3
-62.617,-65.789,-226.194,-187.839,-63.762,-73.963,278.8,-165.548,-146.012,-149.931,-73.067,-67.443,-136.196,-243.371,-124.46,-107.268,-147.162,-288.707,-113.616,-82.544,-109.743,-73.453,-66.436,-79.81,-159.369,-131.203,-68.88,-215.268,-140.422,3
-63.579,-67.773,-221.869,-185.09,-68.309,-67.742,246.246,-150.014,-140.231,-149.269,-71.969,-67.375,-137.085,-245.689,-122.799,-109.21,-149.577,-294.054,-111.966,-84.51,-109.121,-72.868,-63.296,-71.533,-188.924,-130.047,-67.274,-218.639,-136.183,3
-55.83,-56.434,-212.938,-168.511,-58.507,-58.965,238.827,-131.42,-131.382,-136.824,-61.651,-59.623,-119.529,-244.419,-113.454,-92.707,-138.156,-285.563,-96.485,-70.594,-97.741,-60.499,-49.913,-56.092,-179.513,-118.647,-53.887,-204.076,-128.874,3
-51.676,-64.575,-226.045,-183.199,-65.621,-77.349,271.376,-153.831,-140.472,-145.909,-69.786,-62.637,-122.483,-243.662,-118.976,-94.151,-139.555,-278.617,-99.974,-70.523,-99.18,-65.05,-57.035,-62.184,-199.826,-122.114,-57.931,-195.675,-153.336,3
-49.063,-61.436,-240.676,-186.602,-76.314,-79.321,243.44,-153.164,-140.844,-149.861,-71.254,-65.649,-130.558,-236.758,-122.443,-101.229,-137.878,-275.777,-99.874,-73.014,-104.204,-64.985,-61.589,-63.146,-228.828,-118.406,-57.873,-185.233,-161.38,3
-43.891,-44.469,-230.702,-165.411,-58.819,-58.237,210.921,-127.396,-129.432,-133.83,-58.375,-60.972,-116.595,-227.812,-111.562,-89.857,-124.421,-265.768,-83.893,-62.182,-96.927,-49.55,-48.719,-53.349,-206.57,-103.943,-46.545,-169.678,-130.992,3
-48.97,-51.084,-213.565,-164.221,-50.563,-63.302,243.498,-141.101,-130.327,-134.721,-61.39,-60.399,-111.868,-224.511,-111.451,-83.62,-124.809,-258.842,-83.809,-60.071,-94.269,-48.476,-44.572,-58.419,-173.576,-106.4,-52.134,-175.144,-124.713,3
-55.581,-63.841,-210.79,-170.204,-69.468,-77.583,276.042,-160.94,-134.295,-145.345,-70.55,-63.925,-120.465,-223.774,-118.512,-89.172,-131.856,-260.632,-92.434,-68.72,-98.785,-61.235,-53.237,-68.607,-161.619,-117.565,-60.791,-190.851,-147.13,3
-47.329,-60.703,-220.825,-162.349,-68.374,-66.747,243.491,-137.725,-130.575,-137.515,-63.82,-61.811,-116.758,-225.087,-112.758,-88.57,-128.65,-261.909,-91.317,-68.139,-95.613,-62.199,-56.258,-68.026,-171.191,-118.472,-54.582,-182.975,-159.279,3
-43.183,-56.032,-224.19,-162.187,-44.227,-56.434,210.972,-117.095,-126.346,-128.156,-57.096,-58.163,-111.006,-228.96,-104.96,-85.408,-129.034,-257.548,-95.325,-66.534,-91.931,-62.137,-58.25,-67.958,-192.537,-116.816,-54.528,-168.448,-164.242,3
-49.287,-58.025,-214.232,-165.611,-41.109,-59.964,243.549,-126.712,-125.195,-130.589,-60.113,-57.081,-111.408,-231.293,-105.88,-84.298,-131.466,-251.143,-100.352,-69.541,-96.962,-68.734,-61.266,-70.964,-190.808,-116.7,-59.084,-175.964,-159.467,3
-50.775,-63.602,-209.92,-164.421,-58.486,-67.076,276.093,-137.856,-128.144,-136.606,-65.176,-59.585,-111.808,-233.623,-108.848,-84.726,-130.823,-250.379,-93.592,-71.009,-100.964,-66.616,-60.18,-64.745,-185.494,-112.484,-55.951,-180.911,-143.426,3
-55.335,-68.149,-212.784,-167.843,-67.137,-77.767,243.541,-140.792,-133.651,-144.666,-69.721,-67.21,-116.82,-226.73,-112.325,-88.739,-131.716,-251.154,-89.912,-74.012,-103.424,-60.402,-56.534,-58.02,-204.776,-110.323,-57.432,-161.774,-152.504,3
-63.989,-63.983,-205.911,-168.187,-62.459,-80.251,267.376,-141.675,-131.98,-143.497,-70.164,-68.68,-119.777,-210.621,-113.75,-90.188,-125.949,-242.193,-90.847,-74.962,-102.808,-61.366,-54.94,-62.061,-188.69,-113.286,-64.034,-143.682,-171.82,3
-56.752,-59.308,-204.168,-159.31,-59.835,-71.462,288.113,-134.874,-126.725,-134.644,-65.483,-60.414,-109.411,-209.898,-111.587,-84.462,-121.213,-236.828,-87.682,-71.301,-97.582,-61.305,-54.885,-66.61,-155.713,-112.148,-61.921,-144.563,-162.939,3
-46.45,-59.761,-214.21,-146.343,-55.677,-64.218,255.55,-124.493,-125.061,-130.924,-59.27,-58.305,-103.666,-219.935,-108.402,-80.791,-126.215,-243.764,-85.545,-69.181,-94.411,-58.682,-53.294,-61.932,-162.73,-106.913,-56.736,-144.418,-164.825,3
-47.428,-53.554,-204.774,-133.901,-42.301,-55.957,239.925,-115.659,-119.813,-124.645,-51.526,-58.246,-104.075,-211.518,-103.682,-77.125,-121.478,-238.397,-81.361,-64.501,-92.78,-57.087,-48.63,-58.796,-186.645,-102.708,-53.606,-132.491,-183.103,3
-49.43,-51.963,-189.2,-140.939,-44.82,-53.852,272.473,-115.031,-117.132,-120.422,-53.011,-55.114,-103.458,-205.159,-104.091,-73.461,-113.671,-226.375,-77.694,-63.412,-92.175,-56.517,-49.606,-62.324,-178.774,-103.117,-53.552,-131.334,-168.063,3
-54.503,-66.256,-200.282,-161.291,-70.391,-72.753,269.639,-126.699,-129.823,-133.109,-68.84,-62.231,-111.039,-222.884,-118.844,-81.585,-125.853,-236.907,-90.936,-78.205,-101.304,-66.707,-62.876,-67.385,-194.477,-110.699,-63.745,-145.035,-151.501,3
-64.183,-70.288,-211.352,-156.519,-76.981,-81.39,255.537,-131.696,-132.767,-141.685,-74.406,-73.952,-118.613,-227.784,-130.508,-91.749,-134.437,-248.453,-102.628,-85.811,-108.887,-77.911,-68.961,-71.928,-226.558,-117.248,-68.292,-143.865,-178.502,3
-63.094,-52.287,-200.382,-131.771,-59.997,-61.84,269.114,-111.072,-112.142,-130.273,-63.573,-68.243,-111.322,-207.064,-121.668,-84.485,-120.982,-237.959,-93.304,-75.48,-99.557,-69.636,-59.158,-74.418,-215.573,-112.008,-59.002,-120.667,-188.57,3
-51.248,-40.452,-189.936,-119.344,-51.74,-47.434,270.382,-90.98,-98.197,-117.847,-55.825,-56.904,-100.965,-195.586,-106.177,-75.692,-112.664,-227.987,-82.452,-71.306,-92.285,-58.808,-51.414,-67.683,-182.57,-102.162,-54.844,-106.202,-157.643,3
-48.122,-43.997,-177.451,-119.737,-47.078,-47.899,261.402,-88.328,-100.148,-113.631,-53.208,-54.798,-93.179,-200.002,-99.924,-76.64,-114.601,-231.345,-80.833,-71.747,-98.853,-60.286,-51.363,-59.931,-149.599,-97.449,-56.326,-109.682,-146.726,3
-55.759,-46.515,-167.539,-131.913,-42.42,-49.9,269.337,-90.801,-103.634,-117.103,-55.204,-57.817,-89.5,-200.826,-103.41,-75.027,-112.949,-234.188,-80.752,-68.089,-101.315,-59.713,-48.75,-59.359,-175.065,-97.864,-55.245,-108.548,-168.097,3
-62.875,-51.079,-186.327,-145.101,-58.772,-62.146,286.487,-103.518,-113.777,-132.868,-69.493,-67.493,-103.243,-195.502,-112.528,-77.001,-114.373,-235.49,-84.257,-74.168,-102.239,-62.728,-50.238,-60.836,-207.165,-102.377,-62.362,-102.804,-183.298,3
-62.3,-61.786,-206.121,-138.296,-77.156,-77.965,303.619,-121.858,-123.397,-145.03,-79.158,-76.135,-115.435,-191.721,-119.075,-85.633,-118.357,-237.304,-87.247,-80.754,-111.358,-70.862,-56.336,-60.775,-202.348,-106.885,-68.448,-108.336,-183.115,3
-62.238,-63.774,-195.156,-130.473,-73.493,-73.789,291.02,-111.49,-113.027,-136.688,-71.394,-69.911,-105.585,-192.554,-115.883,-83.498,-118.239,-232.968,-84.086,-76.575,-112.784,-69.254,-56.791,-62.251,-192.411,-105.754,-60.182,-113.351,-177.808,3
-64.225,-61.661,-189.326,-139.564,-67.271,-64.493,258.453,-85.25,-101.131,-126.306,-66.712,-66.767,-100.357,-196.459,-114.742,-78.804,-121.707,-228.637,-88.613,-77.523,-108.572,-68.672,-58.272,-69.874,-207.076,-105.136,-58.073,-109.139,-179.68,3
-56.988,-63.648,-196.309,-137.887,-65.667,-66.478,255.633,-84.141,-103.079,-125.155,-66.645,-73.36,-106.404,-196.263,-113.603,-81.799,-128.245,-231.995,-95.696,-81.544,-111.025,-75.264,-62.312,-78.001,-194.573,-106.567,-63.65,-101.858,-187.697,3
-46.685,-53.339,-178.694,-119.306,-50.745,-58.727,283.554,-88.667,-100.927,-115.808,-56.332,-66.115,-96.564,-186.845,-100.681,-75.057,-120.945,-227.664,-85.867,-73.265,-107.84,-68.529,-56.614,-72.8,-161.591,-99.801,-56.414,-88.948,-182.386,3
-51.762,-38.941,-158.023,-108.429,-39.935,-44.324,291.98,-76.283,-94.166,-104.934,-48.591,-54.778,-83.66,-172.314,-95.97,-63.712,-109.041,-215.141,-72.973,-64.995,-98.511,-56.677,-50.41,-58.382,-161.942,-91.504,-48.673,-72.465,-176.568,3
-60.931,-48.123,-169.136,-111.394,-56.289,-54.013,324.476,-81.842,-101.756,-115.075,-59.813,-62.92,-92.797,-174.703,-111.755,-70.82,-114.055,-215.438,-76.999,-69.541,-103.536,-63.28,-57.019,-61.91,-193.031,-97.56,-56.822,-73.418,-195.347,3
