Timestamp,Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2
0.0,113.732,116.006,42.289,19.166,136.808,103.263,144.297,88.857,115.397,120.448,146.887,158.538,126.312,107.437,176.269,139.979,115.47,84.037,152.265,142.259,133.62,102.766,91.819,94.795,367.047,86.916,86.303,102.473,47.343
6.890005897730589e-05,132.061,131.259,71.961,43.738,151.016,127.75,111.877,121.556,135.774,141.332,163.134,172.724,143.091,112.965,174.044,152.134,126.625,105.982,167.482,159.023,145.269,113.422,103.51,102.897,383.587,98.612,96.975,118.252,59.079
0.015066700056195259,145.249,152.645,101.603,58.551,165.209,145.553,144.553,125.533,150.495,156.048,180.902,189.458,159.342,145.64,188.214,169.913,145.454,123.807,181.659,176.283,157.932,129.19,114.165,127.385,373.469,119.006,111.735,138.114,91.807
0.015137900016270578,115.39,124.828,69.226,26.217,143.527,113.132,177.196,93.132,123.705,126.178,153.569,159.554,133.055,136.785,167.534,146.689,123.279,91.407,156.374,149.979,132.671,102.421,92.534,107.278,340.82,94.296,95.742,115.947,64.051
0.030118900001980364,96.832,104.723,37.393,7.235,129.039,92.015,144.743,84.33,109.236,109.658,132.923,136.341,115.504,111.545,145.337,122.976,105.738,74.922,138.799,132.41,116.657,86.949,80.659,87.19,308.716,77.296,81.814,99.437,31.711
0.030197400017641485,123.887,134.844,70.144,35.405,149.915,123.173,112.323,117.033,132.181,134.651,158.917,160.283,139.979,128.339,172.344,142.321,129.198,100.975,160.69,155.844,141.643,117.601,101.583,117.842,341.195,104.883,99.663,125.977,64.467
0.04504080000333488,132.473,141.369,79.807,44.079,156.425,130.222,144.999,122.039,135.635,137.59,165.419,164.221,144.962,140.506,184.979,150.888,136.753,112.145,166.164,161.324,147.649,121.581,107.116,126.945,373.642,111.438,104.686,132.512,85.92
0.04511180007830262,116.459,121.248,53.6,24.567,140.387,110.625,132.558,97.839,116.032,116.448,142.199,139.466,122.788,121.411,152.519,130.757,117.149,96.663,150.629,145.281,130.595,100.455,92.665,101.715,364.559,93.908,89.213,112.911,54.071
0.060017700074240565,124.027,132.398,71.989,27.616,143.32,115.125,165.213,95.692,118.989,122.479,149.229,144.45,124.714,121.289,148.268,135.237,119.593,95.03,160.212,153.845,138.149,112.65,99.232,111.86,339.091,103.036,95.271,126.118,63.751
0.07500790001358837,131.075,136.364,83.188,31.175,154.96,117.059,197.836,93.547,124.506,126.968,159.326,156.089,132.786,133.976,168.612,151.496,131.769,107.742,169.786,164.449,146.72,121.759,109.379,126.605,346.949,113.179,107.983,134.189,92.376
0.07506760000251234,114.038,110.612,55.44,13.725,148.145,99.523,165.363,81.67,109.012,107.885,142.773,142.1,118.309,120.522,157.173,139.049,126.514,111.221,154.759,150.452,134.278,104.219,101.073,104.449,348.139,98.209,95.58,103.829,70.255
0.07510730007197708,115.461,114.6,53.336,17.298,142.361,104.035,132.922,90.298,110.952,113.413,145.704,141.446,119.215,115.79,147.282,133.787,127.412,104.962,158.703,152.351,138.755,109.75,104.558,106.906,323.2,99.647,91.898,101.163,58.914
0.09007780009415,133.788,141.637,70.701,38.797,147.854,124.423,133.301,109.675,132.871,135.841,166.051,156.674,139.588,139.753,163.016,152.608,135.994,108.443,176.475,170.13,152.448,129.108,113.675,134.976,323.389,117.479,107.176,131.288,76.785
0.09013880009297282,123.408,134.836,64.482,33.123,146.682,118.151,165.956,102.905,126.078,123.41,153.589,147.295,134.326,145.249,162.341,145.283,131.247,116.019,164.515,159.713,139.488,115.659,100.241,119.984,350.731,108.652,101.945,125.522,57.753
0.10504170006606728,96.645,108.573,53.147,8.499,129.629,91.905,198.577,78.212,101.361,97.671,126.284,125.631,110.113,121.537,146.809,117.473,120.358,104.12,143.346,134.451,118.856,93.514,86.308,88.613,348.331,82.415,79.302,93.121,32.592
0.10510310006793588,86.815,95.657,46.946,-6.878,117.716,80.542,193.256,73.523,99.21,95.012,120.522,115.259,103.855,108.608,142.564,109.159,111.528,83.524,138.08,126.632,114.127,90.347,86.734,88.012,320.318,73.624,70.513,78.171,43.831
0.1204716000938788,93.9,95.049,41.264,-3.798,128.357,94.294,160.787,91.892,111.919,105.163,129.111,117.706,113.485,109.524,148.569,113.148,109.367,84.977,139.991,132.653,120.16,93.842,84.598,93.048,317.436,79.698,75.566,81.679,49.934
0.1205340001033619,111.225,107.762,51.981,16.186,147.697,114.692,147.819,109.731,123.078,119.402,144.351,132.957,125.667,116.587,169.425,119.183,120.529,101.286,148.048,143.791,131.311,101.945,87.075,98.078,324.291,92.938,88.298,98.503,46.811
0.13508020003791898,122.384,121.486,61.663,26.928,149.598,118.163,180.458,105.011,126.028,129.529,154.965,142.558,130.665,135.426,186.162,127.773,127.581,103.234,154.56,151.332,138.864,112.09,98.771,111.3,306.548,103.604,97.431,112.749,55.985
0.1501155000878498,112.016,115.217,48.281,16.655,138.178,107.799,196.672,84.926,115.656,118.129,145.076,128.583,121.312,140.413,174.705,120.473,115.67,90.835,144.671,140.422,131.553,106.854,97.136,110.164,305.729,96.328,89.649,106.489,47.22
0.15180730004794896,104.219,106.393,44.135,10.491,136.503,102.056,164.2,81.255,108.368,108.789,138.271,120.258,113.506,117.731,167.87,110.619,110.431,90.232,138.379,133.109,126.811,100.6,90.379,101.857,338.211,90.084,86.486,100.235,38.976
0.16527620004490018,120.509,120.631,62.021,18.165,148.149,110.663,152.253,102.69,121.067,123.025,154.014,138.068,127.738,118.126,189.219,125.365,125.69,108.073,156.684,151.931,141.541,119.455,102.071,115.587,365.025,107.412,101.769,116.016,65.065
