Timestamp,Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2
0.0,-15.878,-17.135,-108.527,18.363,-28.704,-18.786,336.3,-4.528,-18.381,-25.982,-32.33,-32.588,-32.784,-18.622,-26.472,-16.902,-16.602,-18.225,-40.965,-36.695,77.781,-37.25,-33.708,-42.973,-36.936,-42.466,-37.411,-42.004,-119.868
6.419999999707215e-05,-22.01,-20.192,-106.882,12.709,-36.36,-23.378,303.689,-11.184,-19.899,-25.444,-32.81,-36.141,-30.702,-36.534,-37.204,-14.323,-27.856,-31.527,-38.875,-36.659,75.654,-32.601,-30.088,-36.782,-69.174,-39.862,-39.423,-33.765,-121.285
0.01502680000021428,-16.865,-13.0,-113.435,8.085,-25.053,-15.158,271.11,7.783,-9.633,-19.27,-22.531,-26.884,-18.888,-32.399,-25.384,-6.624,-17.07,-16.638,-28.077,-25.351,84.288,-22.835,-14.176,-17.278,-70.13,-27.015,-33.236,-22.46,-118.09
0.015094700000190642,-16.848,-19.647,-123.567,-0.632,-32.2,-23.339,303.626,4.189,-18.845,-26.423,-29.168,-30.955,-27.579,-22.633,-27.92,-8.155,-13.979,-13.036,-32.66,-31.474,78.056,-28.448,-19.285,-19.822,-69.035,-31.599,-35.252,-34.733,-101.066
0.030032300000129908,-23.491,-31.41,-122.932,-5.242,-34.217,-35.099,336.11,-21.943,-28.048,-35.619,-38.36,-38.609,-38.822,-30.295,-38.651,-12.245,-22.162,-23.781,-39.8,-39.639,73.367,-37.128,-31.561,-27.487,-99.192,-39.252,-41.364,-48.531,-98.916
0.03383220000023357,-21.93,-20.62,-110.513,10.132,-10.617,-19.695,303.499,-10.65,-16.749,-25.849,-26.027,-25.763,-26.488,-33.338,-22.73,-5.06,-15.992,-17.61,-29.001,-27.304,83.027,-26.333,-21.796,-22.848,-76.551,-28.454,-33.638,-37.211,-116.235
0.0456318999999894,-22.933,-10.866,-113.477,16.27,-12.655,-6.867,270.92,13.439,-10.072,-15.065,-18.828,-19.589,-17.24,-22.546,-11.437,4.679,-6.242,-8.37,-21.288,-21.129,81.407,-18.11,-9.478,-21.289,-43.687,-22.278,-27.457,-23.342,-125.341
0.04570060000014564,-32.132,-25.2,-130.269,-3.726,-41.844,-20.181,303.437,-2.969,-16.722,-22.734,-30.08,-31.353,-25.932,-18.425,-31.405,1.088,-8.285,-11.436,-28.439,-30.329,71.592,-27.825,-16.641,-25.878,-71.308,-33.014,-34.602,-34.077,-126.24
0.061127200000100856,-32.612,-35.42,-123.479,-12.432,-44.876,-28.87,335.921,-21.921,-19.779,-32.445,-36.198,-33.883,-31.541,-24.555,-40.596,-5.573,-12.888,-12.961,-32.509,-33.373,70.496,-35.482,-27.895,-23.803,-103.512,-37.592,-39.69,-47.363,-116.38
0.061189699999886216,-24.895,-28.213,-106.962,1.925,-29.462,-23.718,303.31,-11.653,-18.735,-30.364,-33.088,-31.8,-29.973,-31.19,-28.26,-4.031,-16.973,-17.047,-31.452,-32.315,70.938,-32.885,-26.843,-24.292,-75.744,-33.456,-37.601,-40.655,-102.943
0.07505100000025777,-20.259,-22.037,-116.588,10.12,-24.31,-19.596,298.908,-3.957,-15.642,-24.698,-29.469,-34.33,-27.894,-29.11,-24.133,-0.441,-17.981,-27.788,-30.396,-31.258,71.379,-25.68,-18.107,-28.366,-42.881,-30.348,-34.49,-25.758,-118.722
