Timestamp,Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2
0.0,-4.006,-46.86,-288.106,-113.463,10.174,-48.891,323.976,8.208,-39.785,-26.951,-7.65,10.427,-11.861,-21.948,2.64,26.985,6.346,-8.958,-13.885,-3.168,-28.392,-9.522,8.274,-3.762,-12.403,-14.906,-14.849,-49.304,-123.897
6.470000016634003e-05,1.121,-44.252,-291.404,-112.325,11.701,-48.33,356.44,9.737,-36.159,-23.338,-6.618,14.515,-6.726,-1.434,11.346,36.179,15.561,-5.875,-8.236,0.421,-23.24,-5.414,12.877,-3.759,-1.12,-11.818,-12.272,-42.595,-139.142
0.014693099999931292,-12.713,-48.306,-305.969,-123.483,-1.118,-56.991,323.808,10.752,-46.369,-36.634,-17.37,5.791,-23.625,-4.506,3.138,28.971,5.811,-16.627,-16.424,-11.874,-28.852,-12.068,1.593,-17.075,-13.414,-22.052,-15.334,-59.458,-144.638
0.01475990000017191,-21.921,-64.652,-318.471,-141.803,-12.388,-73.328,336.292,-8.727,-63.229,-55.553,-32.21,-8.047,-40.508,-27.556,-10.698,11.523,-7.514,-20.709,-31.777,-27.232,-38.557,-30.499,-11.216,-28.841,-44.139,-35.862,-26.077,-82.965,-145.006
0.029665700000350625,-10.629,-71.759,-313.029,-148.834,-8.277,-79.914,368.744,-15.378,-62.653,-53.448,-32.69,-5.99,-36.881,-26.503,-11.199,12.024,-2.384,-14.541,-29.696,-25.668,-35.445,-28.932,-5.057,-19.591,-30.263,-35.826,-27.075,-79.808,-134.102
0.02973199999996723,0.14,-49.658,-296.835,-128.192,8.125,-55.756,336.1,17.425,-40.049,-31.365,-13.702,8.873,-20.45,-3.935,1.62,28.406,15.037,-6.329,-7.125,-7.199,-19.016,-6.362,12.879,-0.616,2.555,-16.835,-11.167,-56.675,-111.427
0.045319800000015675,-6.007,-41.412,-286.292,-115.257,-1.617,-45.966,358.305,24.58,-36.423,-28.26,-10.614,6.815,-18.893,-4.956,0.081,29.914,11.948,-7.86,-2.507,-6.679,-16.947,-7.38,11.329,-9.324,7.163,-15.794,-10.131,-59.692,-107.729
0.045386100000087026,-16.248,-65.449,-298.301,-140.757,-33.378,-75.634,390.734,-7.72,-62.514,-51.286,-34.682,-9.586,-35.78,-22.37,-18.362,15.54,-8.044,-18.61,-24.021,-24.603,-33.324,-28.377,-8.15,-32.369,-25.119,-40.369,-27.027,-79.612,-138.872
0.05971510000017588,-16.231,-71.531,-320.032,-162.645,-28.222,-86.317,358.068,-12.835,-69.111,-58.407,-41.82,-12.65,-41.38,-22.86,-20.393,11.938,-5.987,-18.08,-28.096,-25.091,-31.242,-27.836,-8.142,-31.312,-30.217,-41.353,-27.0,-71.336,-157.176
0.07467110000015964,-12.117,-59.677,-322.273,-152.749,-3.603,-67.275,325.435,19.965,-52.648,-46.565,-29.995,-10.076,-35.191,-17.714,-10.639,19.611,3.753,-8.84,-14.748,-15.844,-12.768,-19.099,0.575,-22.571,-17.892,-27.992,-17.752,-63.58,-142.675
0.074739000000136,-18.765,-75.498,-322.463,-157.207,-12.821,-76.43,357.897,3.039,-60.793,-54.203,-38.162,-18.775,-43.353,-31.528,-16.776,16.005,-11.107,-22.151,-25.492,-26.587,-17.878,-29.326,-13.257,-32.282,-35.804,-41.796,-29.005,-93.23,-144.581
