Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
21.551,26.547,-2.636,33.02,6.933,27.579,1.299,-9.625,21.45,25.303,16.394,10.744,21.786,20.425,11.971,-2.067,19.663,25.145,21.873,15.649,81.148,14.611,16.637,14.613,31.637,27.793,13.795,43.13,-40.266,4
11.283,23.446,-2.121,32.475,2.827,35.236,-30.978,17.025,26.039,30.401,19.963,10.733,21.251,24.503,9.397,-3.09,22.205,19.485,12.629,9.998,78.505,8.961,6.374,17.672,22.896,20.081,15.318,50.259,-36.127,4
15.37,17.275,0.443,24.246,5.386,33.664,-63.223,23.668,21.402,26.784,15.845,6.624,21.742,23.966,6.314,-8.21,18.084,12.293,9.03,9.476,73.304,5.366,6.88,18.679,6.992,19.036,14.79,47.647,-25.845,4
20.99,21.356,1.979,21.148,0.77,26.97,-30.372,8.787,14.209,20.61,7.632,2.006,17.622,16.77,2.209,-10.763,11.918,7.67,12.095,8.954,73.743,9.971,15.583,20.71,5.448,25.165,11.702,41.452,-18.646,4
16.358,27.483,3.514,27.787,2.818,36.165,-58.518,22.099,22.391,24.175,11.211,4.566,18.629,22.389,5.281,-7.166,16.005,14.322,13.62,10.482,78.28,17.133,17.104,27.861,21.836,29.75,15.788,46.021,-18.115,4
6.608,15.672,-5.198,18.025,6.914,29.981,-62.558,17.978,19.807,19.028,9.662,3.024,15.537,28.002,6.3,-8.696,17.013,19.431,9.508,7.91,77.689,7.895,7.865,16.051,30.011,14.864,10.137,40.34,-44.225,4
1.991,-0.737,-23.636,-3.51,-6.413,1.774,-29.708,-14.315,-4.291,-2.508,-7.253,-6.2,-1.897,16.703,-2.415,-19.958,9.824,8.653,-0.235,-3.369,69.415,-7.995,-7,-8.044,3.341,-4.619,-5.242,17.758,-73.382,4
3.013,-0.224,-30.273,-1.457,-15.628,0.235,-61.954,-13.789,-6.848,-5.067,-12.881,-7.731,-7.018,14.125,-5.999,-20.451,14.937,10.694,-2.797,-4.903,68.833,-6.962,-8.529,-2.913,-20.228,-1.54,-3.188,13.641,-51.28,4
3.523,11.047,-17.435,16.475,-0.755,25.338,-94.167,19.013,16.212,17.992,5.062,2.011,12.969,27.431,2.716,-4.549,27.73,31.688,11.038,9.447,79.523,7.39,7.361,18.095,12.58,15.88,9.623,30.534,-18.441,4
11.204,22.306,-2.048,31.315,16.152,39.657,-61.285,31.289,29.004,31.806,21.451,12.767,27.3,32.526,17.058,7.239,30.776,38.316,26.397,20.196,87.64,19.678,19.649,22.175,45.355,27.647,16.274,43.823,-30.718,4
23.488,28.944,3.589,37.432,21.258,39.105,-28.436,13.327,26.926,30.238,20.405,15.828,25.736,28.395,26.263,7.232,28.184,30.081,24.833,20.688,89.089,22.219,19.117,23.69,13.034,31.718,21.38,50.44,-50.155,4
13.218,22.255,-3.586,21.513,15.602,26.258,-6.378,-5.642,12.554,17.912,7.577,5.054,15.976,18.121,12.404,0.052,18.422,21.854,9.439,11.958,85.926,9.902,10.901,25.203,-19.254,26.563,16.236,44.754,-37.297,4
-6.263,6.864,-19.464,0.487,6.365,9.326,-38.647,-9.734,-1.803,2.525,-3.702,-6.222,2.64,3.758,-6.564,-10.194,5.596,11.073,1.745,0.675,80.717,-1.891,2.693,12.882,8.942,13.729,2.387,25.241,-32.649,4
1.941,7.881,-22.519,12.782,7.383,19.051,-70.884,10.768,9.47,9.695,1.425,1.981,6.736,10.414,4.714,-8.647,13.787,15.161,10.453,5.286,86.272,2.722,8.838,8.259,41.721,11.666,5.971,25.216,-42.862,4
13.722,20.681,-5.078,30.7,13.011,37.987,-38.026,23.052,23.292,27.616,13.207,10.176,23.123,29.872,18.541,2.12,30.679,30.515,19.664,17.063,94.895,11.94,20.1,17.472,27.847,20.363,16.724,42.097,-39.746,4
-6.784,14.513,-3.023,11.201,1.215,22.067,-5.2,1,4.826,11.707,1.923,-6.228,8.756,22.157,-0.945,-9.153,18.866,19.214,6.836,2.702,84.042,1.17,6.247,10.282,-1.895,13.683,3.899,30.272,-42.78,4
-23.684,-3.432,-26.587,-8.278,-14.156,0.016,-37.47,-13.346,-11.573,-13.92,-22.67,-22.103,-16.868,3.692,-19.387,-31.685,-3.695,-7.958,-16.224,-20.867,69.613,-19.324,-16.813,-9.708,-9.066,-5.799,-13.523,8.212,-60.155,4
-6.242,-1.892,-32.708,6.075,-3.895,10.262,-69.708,4.086,2.784,-1.099,-18.549,-13.372,-4.044,6.762,-4.511,-25.506,1.432,-3.339,-14.671,-12.137,78.765,-17.767,-13.21,-11.235,-16.229,-7.842,-5.825,15.376,-61.12,4
10.159,13.991,-15.769,18.364,19.162,25.621,-36.851,8.181,16.613,20.931,7.598,0.986,18.502,14.952,15.474,-3.963,20.386,20.23,7.373,8.88,95.592,2.743,5.759,5.17,-22.873,10.609,10.062,32.78,-49.276,4
4.001,24.736,-6.532,17.834,19.656,27.133,-4.026,-1.049,14.547,21.423,14.25,5.084,15.922,15.962,14.946,0.652,21.903,23.284,16.075,10.408,99.083,11.449,12.413,15.923,-14.141,21.869,14.151,42.481,-47.177,4
0.923,28.297,0.647,27.037,7.341,36.327,-36.297,13.809,18.119,24.475,9.625,5.591,15.906,24.655,11.857,-0.886,17.27,20.187,11.448,6.299,98.984,9.901,11.376,15.907,2.78,20.823,14.649,47.561,-44.056,4
3.996,23.658,2.696,30.597,7.333,40.389,-43.433,25.578,22.712,30.598,10.128,3.024,24.087,27.192,16.456,0.14,21.863,25.802,10.924,9.879,97.86,8.354,7.779,9.744,17.122,17.216,12.073,36.243,-37.352,4
-0.619,14.413,-14.213,12.123,8.863,25.492,-10.602,7.622,14.492,21.346,6.019,-0.565,15.353,16.919,11.829,-2.934,22.866,23.727,11.938,7.307,94.688,3.735,5.209,2.562,7.883,14.125,5.401,22.374,-44.487,4
0.406,13.374,-19.834,2.889,2.194,21.88,-42.867,5.053,8.33,15.69,4.476,1.484,8.678,17.414,2.595,-2.419,19.769,21.142,15.512,5.763,99.204,5.268,13.401,7.682,-19.277,16.16,7.957,30.037,-52.127,4
11.164,12.336,-11.617,8.522,-0.37,26.469,-75.1,14.269,8.834,15.674,8.058,0.971,13.792,22.007,0.543,0.657,21.287,26.244,19.595,10.368,103.204,10.898,16.461,15.359,-15.672,17.68,10.51,32.056,-47.464,4
3.981,0.028,-28.512,2.878,-3.443,10.049,-42.237,-8.799,-1.421,0.801,-3.733,-6.715,3.02,14.301,-3.556,-7.541,18.704,21.094,9.841,3.698,94.391,2.178,2.613,0.999,16.619,7.929,-0.258,12.044,-51.515,4
-12.417,-3.046,-39.242,-2.76,-6.001,1.329,-11.968,-20.573,-5.006,-4.323,-11.927,-7.221,-5.692,17.36,-5.601,-13.168,17.66,16.975,4.196,-4.503,92.248,-3.459,2.098,-7.711,22.75,4.847,-2.307,13.569,-63.247,4
-7.281,11.814,-11.026,7.488,-2.922,18.234,-44.232,7.112,11.393,13.1,0.893,-1.578,11.732,31.688,1.577,-4.958,26.864,29.253,16.487,2.162,102.914,7.815,15.928,10.227,9.408,16.113,7.429,41.22,-60.622,4
-2.663,6.167,-9.478,-0.204,-16.751,10.531,-11.4,-0.58,7.795,6.427,-6.28,-10.798,9.159,22.947,-8.671,-8.539,20.69,20.515,9.299,-4.501,96.663,-1.415,3.617,5.606,0.177,8.925,0.249,32.469,-58,4
-16.493,-19.967,-41.744,-26.843,-36.714,-15.607,21.399,-32.855,-16.803,-17.145,-30.352,-24.619,-14.929,0.894,-30.179,-20.826,-1.36,-8.195,-16.838,-23.964,82.734,-26.004,-18.929,-24.625,-23.902,-14.651,-15.121,0.161,-73.311,4
-9.817,-13.799,-41.702,-16.57,-20.796,-0.222,-10.898,-9.256,-6.028,-2.784,-15.977,-14.349,-2.618,5.504,-17.341,-10.047,4.277,0.01,-10.162,-12.669,96.484,-16.756,-9.688,-20.502,-35.149,-9,-5.884,7.333,-71.701,4
15.809,17.978,-9.385,16.234,3.816,32.566,-31.891,23.541,24.716,24.371,12.216,4.109,24.536,22.405,7.779,9.431,24.765,26.65,13.415,11.422,117.392,9.388,8.252,5.646,-2.838,15.599,12.053,37.552,-38.841,4
12.207,15.398,-8.863,15.705,-7.459,25.361,0.928,4.562,14.958,18.199,4.006,-1.531,12.729,15.21,-1.963,4.81,14.494,17.402,6.229,2.701,111.639,4.768,1.584,0.517,6.898,11.485,10.504,26.756,-32.655,4
-3.687,-4.085,-24.736,-8.389,-20.259,5.868,-4.196,-22.082,-6.062,4.861,-10.342,-12.8,-1.628,-1.199,-16.818,-4.416,0.647,-0.034,-4.023,-10.109,104.355,-6.508,-5.59,-12.803,-15.138,-3.895,0.759,9.823,-64.898,4
8.1,9.752,-13.953,1.353,-9.48,19.694,-36.467,-0.031,11.363,17.664,1.964,-0.492,17.329,9.561,-0.919,7.372,18.577,17.897,15.961,7.32,119.62,10.405,10.297,1.042,4.345,9.428,6.394,32.355,-63.296,4
22.948,31.259,7.578,25.43,3.337,39.655,-3.643,19.949,31.844,35.065,18.355,13.853,33.193,30.556,17.012,23.246,34.44,38.883,33.363,23.706,133.845,27.813,26.169,19.996,31.493,28.887,19.708,46.667,-30.445,4
17.802,23.543,7.571,23.868,9.481,35.517,25.562,15.318,23.615,32.468,16.8,8.204,26.5,28.988,13.922,22.71,28.258,32.697,28.719,19.584,132.687,20.613,22.044,18.439,8.92,22.71,19.688,30.227,-29.39,4
9.588,9.175,-7.294,10.524,8.447,23.698,-6.739,8.643,14.37,18.091,3.976,0.511,17.252,19.226,5.711,13.466,20.545,19.344,20.493,12.904,128.456,8.297,9.727,4.076,-10.557,8.855,8.398,21.487,-53.951,4
2.918,4.042,-15.996,2.829,-5.906,15.99,0.44,-6.735,9.232,8.339,-6.274,-3.588,9.55,16.645,-0.955,7.305,13.864,15.226,11.251,3.67,121.667,3.166,2.544,-6.174,-10.546,3.723,3.778,22.49,-56.971,4
-3.745,2.501,-18.029,0.265,-14.097,11.363,33.228,-19.536,-0.511,8.843,-3.707,-6.658,4.929,7.919,-5.052,6.785,5.141,12.137,0.994,-4.018,119.496,-0.936,1.517,-6.168,-17.708,0.646,6.848,19.906,-61.013,4
-2.716,9.671,-15.962,5.9,-6.911,20.061,0.919,-3.635,5.638,16.519,5.006,-1.016,13.121,5.862,1.613,9.34,10.772,10.588,7.141,1.621,127.574,1.626,6.639,-0.526,-4.882,6.793,10.428,24.497,-70.173,4
-2.714,13.248,-12.872,7.943,-3.318,25.676,-31.357,7.127,14.341,18.039,1.415,1.547,18.744,22.25,8.271,12.404,21.007,14.164,13.794,5.206,128.471,6.748,7.145,-1.038,10.492,13.446,8.368,26.522,-54.221,4
-4.76,1.964,-14.396,-0.774,-10.487,9.257,1.462,-19.52,1.007,6.75,-8.832,-9.726,7.454,25.301,-1.983,10.343,15.863,14.662,1.997,-2.997,120.145,-1.456,-1.572,-6.16,-8.474,3.186,2.724,12.663,-36.749,4
4.978,2.986,-11.82,6.399,-6.89,5.661,34.248,-28.209,1.006,3.67,-3.188,-7.667,4.885,12.981,-10.691,8.283,13.798,16.184,0.97,0.08,127.71,-0.942,3.041,-0.006,-11.54,2.158,5.795,15.724,-39.273,4
12.658,21.939,-0.537,24.323,6.437,28.709,1.938,4.606,22.009,18.523,11.16,6.173,20.762,16.554,3.665,15.447,22.493,21.803,21.461,13.4,141.927,17.502,18.919,14.851,6.403,24.698,18.597,38.763,-40.259,4
0.35,22.429,2.025,18.151,5.918,30.73,-30.339,15.36,18.401,20.554,6.538,0.532,22.278,23.71,10.833,19.53,20.421,22.294,21.44,10.825,137.174,18.509,14.802,13.811,-0.264,25.185,17.554,36.675,-37.657,4
-9.897,8.574,-6.174,5.838,-1.772,15.33,-10.329,-3.61,6.087,9.263,-5.252,-9.203,10.985,17.026,-1.985,14.9,14.766,18.173,4.512,1.081,128.328,2.609,1.979,0.99,-3.337,2.106,4.217,14.609,-44.792,4
-0.665,8.566,-8.217,11.98,2.84,20.95,-2.634,2.029,15.303,11.302,0.901,-0.997,14.56,17.009,0.066,17.447,21.411,19.18,7.582,4.666,133.322,4.656,7.613,1.501,4.863,2.104,4.725,19.717,-52.431,4
4.971,14.193,-13.845,14.529,3.35,23.491,22.984,9.199,14.263,13.34,5.511,1.054,18.132,20.578,12.361,22.04,22.926,21.21,14.234,7.223,135.238,11.823,10.679,8.159,-0.265,14.91,12.405,35.067,-56.99,4
-5.792,13.154,-21.515,10.929,-5.875,5.536,50.626,-14.889,-1.633,-2.042,-7.302,-9.194,3.769,8.774,1.078,13.309,13.682,18.627,2.437,-3.543,132.541,1.053,0.934,2.004,12.543,5.673,6.244,24.273,-55.908,4
-9.885,13.141,-4.588,16.041,-4.332,2.969,20.349,-21.022,-2.656,-6.651,-12.418,-10.209,-3.407,7.229,-9.681,7.148,12.131,15.022,-4.738,-8.663,134.458,-5.608,-0.604,0.465,10.994,-3.041,1.115,12.978,-43.045,4
-1.166,14.152,14.885,12.439,1.307,14.749,7.009,-2.557,1.445,4.627,-3.184,-6.1,4.281,20.541,2.624,15.85,16.218,12.446,2.439,-2.506,134.836,-0.992,1.446,9.686,-21.293,3.109,8.286,18.6,-33.268,4
-4.239,10.552,3.087,5.766,-3.305,18.833,15.711,0.007,4.005,6.671,-0.107,-6.094,9.4,16.935,6.207,18.908,17.226,13.97,4.998,-2.504,133.164,0.034,-1.117,7.114,-12.562,5.155,8.278,16.02,-40.919,4
-19.091,9.004,-9.212,14.982,-5.351,23.937,-16.58,6.154,14.248,6.664,-3.181,-4.551,9.903,7.696,-4.045,14.79,20.283,18.055,2.432,-5.063,136.105,-1.503,2.471,-2.626,20.238,2.076,5.708,13.955,-47.538,4
-14.462,10.532,-0.493,19.065,-6.882,26.987,-48.839,18.956,13.721,10.756,-4.202,-4.034,8.868,18.959,-5.066,17.337,21.799,18.037,4.991,-1.984,138.018,-0.989,4.517,3.012,0.238,2.074,8.264,24.187,-46.978,4
1.947,5.911,-9.202,3.165,-15.072,12.616,-16.002,-8.215,-0.637,2.036,-10.346,-8.129,2.711,22.014,-5.061,16.295,16.654,13.408,3.449,-4.031,134.294,-6.111,-4.709,6.082,-32.038,-2.539,0.571,22.114,-56.153,4
-0.104,-2.292,-30.71,-10.158,-15.57,-2.254,16.802,-40.483,-5.76,-10.261,-16.995,-12.731,-1.902,5.598,-13.765,8.082,9.978,10.833,-2.702,-11.712,131.086,-11.741,-7.266,-6.731,-12.026,-11.245,-6.602,9.796,-69.929,4
-7.789,1.297,-24.531,0.098,-7.869,7.482,-15.491,-17.388,3.98,-0.005,-9.806,-9.133,3.735,5.081,-12.214,9.611,12.017,13.383,2.936,-5.552,135.053,-3.532,1.963,-4.675,20.774,-6.111,5.188,17.471,-64.224,4
0.928,15.128,-7.088,21.102,-5.3,25.918,-47.751,15.417,13.71,16.389,0.962,0.098,13.465,21.982,-2.468,18.31,20.202,17.981,13.179,4.699,142.603,5.693,7.597,13.772,3.847,6.191,12.867,31.798,-41.618,4
2.976,14.6,-12.717,21.081,-8.881,23.843,-14.915,0.544,11.134,11.762,-1.6,0.61,14.476,23.497,-1.441,16.755,21.206,21.037,8.043,-0.428,140.411,1.077,4.515,10.172,-7.428,7.209,5.682,28.693,-35.941,4
-10.859,6.901,-19.364,5.179,-9.384,9.986,17.887,-21.998,3.951,5.603,-3.648,-3.489,10.876,16.813,-7.075,13.665,17.599,21.528,2.399,-4.526,134.635,-2.51,1.949,-1.621,1.801,3.616,6.701,25.59,-53.836,4
-10.336,10.993,-8.586,5.174,-6.813,13.05,-14.406,-10.193,6.509,11.745,3.016,0.613,14.451,19.87,-5.531,18.262,20.143,20.994,11.106,3.675,140.648,4.664,6.046,9.652,7.947,8.735,11.818,29.663,-56.856,4
6.068,12.518,-7.553,6.193,-10.393,22.771,-46.667,-7.621,8.551,11.733,2.5,4.199,16.486,19.85,1.647,20.805,21.147,17.387,13.144,6.233,145.631,6.197,7.064,14.765,12.038,8.214,7.195,20.924,-45.016,4
13.235,8.92,-14.718,0.551,-10.895,28.384,-38.935,-7.613,15.203,16.332,5.059,7.268,21.08,15.22,8.305,24.37,21.639,18.394,15.18,7.251,146.509,4.141,6.033,7.066,2.804,8.206,13.335,18.342,-48.045,4
-8.785,-13.538,-173.108,-39.891,-13.269,-6.433,98.313,62.337,-2.303,0.707,5.452,13.852,10.064,0.613,8.503,-11.994,12.891,7,16.905,5.287,-51.397,11.523,8.002,29.867,109.706,11.051,2.419,6.833,-111.047,4
-8.264,-15.573,-178.058,-46.511,-15.305,-10.013,126.904,49.979,-1.276,-6.978,3.909,10.252,2.369,2.661,2.859,-11.982,18.513,15.19,13.814,-0.354,-46.735,2.29,-2.252,3.709,142.384,-0.231,-4.756,1.191,-116.059,4
-7.23,-19.642,-169.519,-44.884,3.158,-10.509,117.959,56.531,-6.913,-3.898,-0.201,12.274,0.822,0.092,7.966,-15.036,6.18,-6.358,0.976,-1.898,-48.698,-6.425,-2.763,19.063,78.604,-3.303,-6.283,-13.665,-102.018,4
-21.567,-33.454,-200.088,-59.183,-4.53,-28.942,150.629,27.273,-20.738,-22.338,-13.521,-1.57,-15.06,-10.154,-7.411,-30.903,-4.585,-20.184,-21.566,-19.314,-56.846,-27.423,-21.203,-5.547,81.6,-20.206,-19.084,-29.533,-134.191,4
-21.033,-37.007,-208.597,-65.784,-12.722,-29.938,118.203,28.782,-17.131,-16.68,-7.36,5.604,-6.336,-7.582,-0.744,-26.773,4.641,-3.258,-14.885,-11.61,-53.203,-24.834,-19.645,-9.64,74.858,-22.235,-20.602,-31.553,-133.032,4
-15.377,-26.724,-194.556,-56.497,-5.537,-14.026,85.809,55.906,-7.893,-1.806,1.869,16.357,7.503,5.233,8.478,-12.402,17.444,9.553,4.086,0.697,-48.027,-4.829,-2.72,6.764,64.537,-4.795,-6.237,-20.763,-107.284,4
-15.874,-24.648,-202.046,-54.391,-3.482,-18.623,118.511,44.579,-13.008,-11.026,-4.281,8.656,0.323,7.789,4.371,-12.39,17.427,4.933,6.131,-1.866,-45.93,-2.263,-0.155,6.245,74.719,-0.691,-3.669,-16.131,-135.353,4
-8.686,-31.796,-215.164,-58.435,-9.114,-25.777,151.18,30.19,-13.507,-14.601,-5.813,10.184,0.323,4.195,8.978,-14.939,16.385,8.002,6.125,0.698,-44.347,-6.872,0.357,5.726,90.013,-5.814,-8.276,-18.677,-155.198,4
-2.017,-28.178,-199.579,-57.352,2.166,-11.406,118.754,56.288,1.363,-0.242,7,20.932,13.642,11.363,17.166,-7.239,23.541,19.777,12.779,6.845,-42.765,-5.328,4.455,8.794,109.903,-1.709,-3.145,-15.072,-122.255,4
-14.823,-27.125,-190.671,-64.979,9.848,-14.981,104.802,57.768,-2.224,-5.365,2.895,10.665,6.969,15.963,9.464,-9.794,24.03,21.294,7.13,-0.847,-47.333,-13.007,-4.771,-1.461,103.133,-7.855,-5.191,-14.544,-113.424,4
-25.566,-45.541,-214.558,-76.697,-9.629,-40.581,137.485,25.435,-24.763,-26.364,-19.137,-4.715,-12.506,7.75,-3.866,-26.178,11.198,10.514,-7.734,-12.629,-61.118,-26.314,-19.111,-7.607,70.755,-23.729,-22.604,-37.071,-143.024,4
-22.467,-53.692,-225.615,-72.522,-22.427,-44.639,170.136,18.237,-27.813,-29.924,-21.167,-1.636,-15.055,2.107,-5.399,-29.738,5.551,4.868,-7.726,-12.616,-65.668,-22.189,-16.018,0.597,54.802,-21.656,-24.631,-52.916,-144.418,4
-20.395,-35.196,-206.434,-63.228,-8.06,-26.152,137.69,45.884,-10.366,-15.037,-3.728,8.099,-2.744,7.228,2.291,-14.851,14.767,15.622,9.7,0.204,-51.258,-5.261,0.392,7.769,87.535,-5.753,-7.7,-30.834,-133.003,4
-14.739,-22.353,-202.129,-60.603,-0.88,-13.318,105.277,67.867,-2.671,-3.239,2.936,12.702,6.48,12.344,7.412,-7.151,20.9,25.34,22.498,12.499,-41.985,6.527,12.687,14.934,118.698,1.425,-1.033,-9.286,-144.653,4
-11.651,-33.089,-224.468,-65.154,-6.514,-17.403,112.344,64.213,-11.89,-8.871,-4.239,9.615,0.326,10.794,4.843,-16.366,13.195,14.044,15.304,6.851,-48.603,1.91,9.601,15.431,86.304,-0.113,-8.204,-21.572,-154.242,4
-24.959,-42.277,-226.293,-74.31,-1.897,-33.779,145.019,39.046,-22.124,-22.182,-10.383,2.433,-14.019,0.537,1.252,-25.059,-0.138,-1.339,-1.618,-6.988,-55.727,-11.412,-2.192,2.608,79.558,-5.748,-12.806,-34.358,-146.915,4
-25.447,-35.063,-195.84,-66.551,1.179,-31.184,140.776,37.47,-16.979,-16.012,-7.299,4.993,-10.931,-6.123,0.739,-23.497,-2.187,1.736,-5.202,-8.005,-55.671,-14.474,-5.264,1.068,92.286,-9.841,-11.769,-23.565,-134.473,4
-11.589,-26.831,-184.374,-41.381,-8.044,-8.611,108.36,67.146,-3.13,0.398,0.393,11.135,5.986,-1.506,0.226,-18.862,6.012,7.882,5.561,-3.387,-55.103,-9.337,0.889,14.9,70.165,-7.782,-12.269,-11.759,-134.339,4
-22.336,-31.927,-205.706,-42.365,-12.647,-8.09,107.227,75.276,-2.614,-1.652,0.393,8.05,6.492,-2.017,0.225,-19.868,3.956,-0.323,5.043,-6.969,-57.097,-15.475,-4.235,9.249,74.705,-10.848,-15.843,-17.382,-150.598,4
-38.707,-37.53,-212.161,-59.228,-8.023,-18.328,122.489,64.442,-6.71,-6.773,-3.706,7.018,-1.199,-10.724,2.274,-21.385,-4.245,-4.933,-6.232,-9.524,-60.626,-23.144,-16.526,-13.301,95.123,-21.083,-17.364,-26.074,-153.521,4
-20.738,-31.857,-194.018,-49.435,-2.892,-8.576,154.642,66.939,3.03,2.455,1.421,13.158,3.925,-3.029,9.957,-15.728,2.42,6.342,-3.665,-4.391,-58.004,-15.436,-14.972,-14.825,67.875,-17.476,-11.199,-24.511,-135.949,4
-1.249,-23.629,-188.188,-39.14,-0.84,-1.908,187.275,67.385,8.663,4.502,8.079,15.194,9.044,11.319,15.07,-10.59,12.151,12.484,5.56,1.248,-53.335,-8.761,-5.224,0.047,49.877,-6.7,-7.09,-20.388,-132.227,4
-13.031,-29.24,-201.32,-55.495,-6.987,-13.177,154.812,60.657,-4.154,-7.286,-0.126,10.056,0.838,1.061,4.296,-17.239,2.917,-2.386,-5.204,-5.925,-59.942,-18.486,-9.317,-1.49,69.807,-12.841,-13.743,-27.54,-150.538,4
-30.949,-40.994,-209.828,-63.636,-16.202,-20.336,122.382,61.621,-14.396,-14.963,-13.958,-0.2,-8.384,-15.846,-10.565,-29.517,-10.918,-17.24,-24.154,-22.825,-69.616,-30.763,-21.091,-13.784,65.126,-26.661,-21.926,-35.709,-161.146,4
-28.356,-37.879,-209.106,-51.789,-17.722,-17.754,155.047,62.072,-11.308,-15.973,-15.993,-5.835,-10.937,-12.244,-7.993,-32.562,-9.37,-14.662,-22.08,-26.389,-68.522,-30.732,-21.069,-7.11,58.401,-27.659,-20.879,-32.088,-152.788,4
-19.619,-29.132,-206.848,-51.225,-20.266,-12.101,187.68,56.374,-8.735,-13.395,-8.805,0.831,-7.852,-12.232,-1.837,-26.381,-2.701,-10.036,-8.226,-13.555,-65.379,-21.992,-11.827,4.68,90.106,-19.434,-15.223,-24.883,-142.901,4
-22.161,-32.689,-206.641,-61.42,-23.832,-10.552,155.217,55.293,-9.238,-10.308,-5.722,6.465,-3.234,-26.564,-4.397,-21.232,-6.284,-12.588,-3.607,-8.418,-65.314,-15.31,-7.717,-1.985,100.774,-15.829,-12.134,-25.883,-147.882,4
-23.163,-35.73,-208.996,-57.26,-15.099,-13.103,122.786,65.484,-4.618,-8.761,-6.741,1.336,-2.718,-22.439,-1.319,-21.723,-9.352,-6.427,-4.628,-12.508,-61.662,-14.783,-10.783,-11.717,69.423,-18.887,-11.097,-28.419,-155.418,4
-16.992,-35.182,-215.959,-54.129,-15.084,-14.114,131.373,71.054,-6.663,-10.801,-9.296,-1.74,-7.839,-0.9,0.732,-24.775,-2.17,3.313,-6.16,-13.008,-65.187,-19.379,-19.481,-11.705,45.275,-23.991,-15.697,-35.05,-157.824,4
-23.635,-48.98,-228.551,-76.616,-34.024,-25.371,164.029,43.318,-22.025,-20.524,-19.02,-3.787,-15.003,-0.386,-17.2,-29.873,1.418,4.846,-13.839,-19.655,-76.905,-30.118,-30.22,-19.89,32.422,-32.164,-26.44,-47.31,-175.085,4
-29.247,-57.64,-230.884,-90.884,-38.089,-37.128,162.84,21.246,-26.614,-25.115,-23.1,-7.882,-14.988,-10.12,-28.965,-30.356,2.954,7.915,-18.436,-24.246,-75.803,-35.211,-29.165,-25.506,26.754,-35.718,-27.438,-45.726,-189.255,4
-8.725,-37.09,-209.648,-62.617,-16.534,-14.55,130.402,54.012,-7.12,-7.671,-6.171,2.885,-0.116,3.21,-10.493,-17.005,13.709,18.666,-4.585,-11.414,-60.87,-22.88,-14.279,-7.549,50.294,-21.85,-14.603,-27.75,-163.45,4
2.042,-23.22,-192.532,-36.939,-6.271,9.543,142.055,86.234,9.793,10.78,8.18,16.202,13.716,11.916,6.936,-6.742,17.282,21.721,7.715,-1.156,-54.662,-13.123,-6.58,4.753,83.031,-10.557,-7.928,-21.062,-136.647,4
-14.866,-37.03,-200.024,-51.759,-14.462,-8.397,174.7,56.434,0.05,1.547,0.487,9.525,8.58,-4.49,-0.756,-13.396,7.531,13.503,2.072,-6.791,-57.681,-16.696,-10.672,-6.01,95.243,-18.231,-13.556,-31.799,-149.318,4
-19.462,-49.288,-205.972,-71.687,-21.619,-26.319,142.25,35.373,-18.393,-16.385,-11.808,-1.755,-5.261,-10.12,-8.952,-23.116,0.863,5.292,-7.152,-10.882,-60.697,-18.217,-13.223,-8.565,67.483,-21.287,-17.128,-42.014,-158.39,4
-11.758,-45.14,-199.618,-73.152,-20.573,-24.244,109.833,44.559,-23.498,-19.442,-13.846,-4.315,-11.404,0.648,-7.406,-26.167,-4.773,0.676,-10.731,-12.408,-62.174,-14.1,-12.185,0.153,40.264,-11.019,-17.623,-39.923,-142.862,4
-16.87,-33.824,-196.345,-67.444,-14.405,-26.781,142.51,39.391,-18.351,-13.788,-11.27,-2.261,-9.343,-2.939,-10.985,-21.53,-9.379,-0.349,-8.158,-13.421,-57.501,-9.475,-10.124,2.202,62.765,-3.836,-15.044,-20.415,-133.498,4
-20.439,-22.007,-189.489,-53.544,-5.681,-20.607,175.156,38.839,-12.185,-7.114,-5.111,3.377,-3.186,-11.133,-7.388,-12.287,-3.222,5.799,1.071,-4.698,-48.734,-3.83,-3.966,6.81,95.49,0.779,-7.857,-4.001,-126.704,4
-16.32,-24.547,-180.078,-44.269,-2.602,-11.365,142.705,51.608,-12.686,-7.107,-4.594,3.373,-4.72,-8.56,6.452,-14.324,-1.169,7.842,0.046,-4.693,-48.173,-9.462,-5.499,7.316,72.34,-2.808,-7.337,-17.317,-125.041,4
-18.865,-38.867,-189.631,-56.52,-6.698,-23.136,110.287,51.557,-18.308,-16.321,-11.762,-5.852,-11.375,-8.039,4.396,-24.043,-10.39,-0.362,-11.737,-17.496,-55.297,-21.235,-19.838,-9.085,39.993,-18.175,-18.088,-37.792,-148.994,4
-18.334,-38.828,-204.811,-63.123,-12.326,-26.187,142.964,49.968,-15.216,-15.792,-11.238,-2.26,-6.753,-10.593,-6.879,-16.847,-7.818,0.15,-9.164,-12.356,-51.143,-18.14,-21.867,-17.273,49.174,-21.23,-17.557,-33.655,-167.288,4
