Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
19.475,-13.161,-27.541,-16.983,-185.373,70.819,1.39,-25.439,-9.485,11.047,7.593,13.913,1.857,-3.855,84.578,4.099,-23.086,3.928,9.745,13.737,69.332,-9.722,1.128,-6.788,-1.811,9.49,221.045,28.049,-24.568,2
27.653,-7.512,-32.124,-7.744,-175.966,82.019,-18.591,-19.266,9.48,28.455,15.783,18.51,11.589,1.784,87.567,10.755,-19.476,4.949,7.174,17.822,75.411,-9.2,1.639,-0.121,-2.322,11.018,224.41,29.558,-26.593,2
32.748,-3.406,-26.457,-5.175,-170.155,84.498,-12.425,-17.197,16.642,35.086,22.939,22.59,16.188,6.905,93.115,15.355,-13.309,9.554,8.703,21.391,81.483,-3.043,2.662,6.539,-0.27,15.105,228.796,34.139,-19.906,2
33.228,-1.354,-18.746,-4.657,-170.497,83.389,-3.191,-21.278,8.941,25.317,20.355,23.592,11.561,6.898,94.046,14.315,-13.296,10.57,13.305,23.931,81.401,-0.478,8.295,9.094,2.292,23.799,230.617,39.228,-12.714,2
31.658,-0.328,-30.51,-4.14,-174.937,83.818,-27.779,-28.429,4.834,21.194,11.625,16.396,7.451,1.768,92.928,8.153,-19.943,6.461,8.681,21.857,78.758,-6.113,6.238,6.011,0.24,18.14,223.214,32.529,-22.947,2
28.552,-1.352,-38.677,-9.259,-181.422,79.123,-36.972,-30.962,1.755,21.685,11.101,15.355,5.907,-1.82,91.81,7.12,-20.435,7.479,5.086,18.762,75.606,-7.644,0.596,2.419,-4.371,10.438,218.892,28.91,-29.584,2
25.962,-1.351,-32.49,-12.324,-180.216,73.921,-16.443,-26.321,-1.32,19.614,16.213,20.463,5.901,-0.281,89.157,12.749,-16.316,8.496,13.278,21.817,78.092,-1.489,6.743,4.978,0.756,16.575,225.845,34.517,-22.895,2
29.01,2.749,-28.872,-5.139,-174.401,77.433,-11.304,-19.122,6.365,23.18,17.734,23.004,9.481,2.793,94.703,16.834,-15.787,8.487,17.876,25.381,84.161,2.099,13.909,12.145,12.026,20.144,232.792,35.507,-19.798,2
31.03,7.357,-24.232,5.624,-177.812,84.016,-8.218,-11.418,11.994,27.768,20.278,23.493,9.984,3.303,102.805,16.305,-15.772,8.991,10.686,23.819,79.466,-3.026,7.747,12.133,9.965,15.001,235.633,31.373,-20.803,2
22.29,4.788,-16.523,9.205,-185.831,83.42,8.184,-10.895,3.786,22.617,17.184,17.834,5.363,-1.311,92.968,8.092,-20.879,2.322,1.966,17.647,70.165,-12.757,-1.482,-0.174,-3.877,11.4,232.323,25.706,-20.27,2
15.095,-1.876,-17.019,2.023,-185.133,77.701,8.175,-20.105,0.196,17.471,4.871,7.57,1.259,-3.359,82.629,-2.162,-25.981,-2.803,-1.11,11.482,69.583,-17.355,-4.042,-6.834,-4.386,8.315,224.406,18.508,-19.737,2
16.617,-6.998,-22.125,-9.762,-176.751,70.963,-2.079,-26.233,4.806,17.454,4.354,9.1,-0.279,0.23,86.133,-1.136,-22.881,2.835,-1.109,11.471,69.513,-14.264,-3.014,-0.167,2.279,6.257,221.621,14.391,-23.304,2
15.576,-11.089,-28.251,-12.826,-175.55,67.306,-5.151,-26.207,1.728,16.924,11.009,12.677,-2.328,-1.819,85.534,1.427,-22.858,1.807,-2.133,14.533,63.809,-15.274,-4.548,1.37,-4.896,8.3,220.887,11.303,-28.403,2
11.462,-12.615,-29.247,-3.591,-181.01,69.288,-14.879,-28.742,-1.86,16.907,5.875,8.053,-2.326,-5.916,80.838,-2.16,-26.422,-3.317,-5.717,14.006,62.208,-18.845,-8.642,-4.779,-9.502,8.292,216.567,9.242,-26.838,2
14.524,-9.528,-22.558,-0.002,-178.267,70.755,-17.426,-32.812,1.215,15.866,4.333,7.021,-0.786,-1.299,84.343,-1.646,-21.784,2.321,-4.174,12.455,64.195,-15.752,-9.145,-5.287,0.754,7.771,218.912,14.356,-20.664,2
17.071,-10.031,-22.535,-9.736,-176.04,66.074,-5.625,-31.242,-6.47,10.727,6.377,4.452,-4.884,-0.785,84.771,-2.669,-22.787,3.344,-2.121,12.443,64.131,-12.663,-5.55,-3.232,5.364,8.788,221.255,14.342,-24.229,2
9.369,-14.632,-30.71,-13.312,-191.745,61.909,-13.817,-30.186,-16.198,6.618,-5.412,-8.872,-15.638,-9.494,77.514,-13.937,-34.548,-6.394,-8.778,9.869,58.431,-18.285,-9.131,-5.791,-3.863,4.169,211.812,0.495,-31.889,2
4.749,-16.154,-33.24,-7.663,-199.238,62.36,-32.758,-31.181,-6.96,7.636,-10.017,-8.863,-17.671,-12.558,73.851,-17.509,-32.976,-8.949,-14.917,7.297,50.688,-24.415,-16.806,-11.42,-11.031,-1.983,207.502,-6.165,-31.345,2
10.892,-12.552,-30.133,-6.631,-180.596,64.859,-27.09,-27.051,4.318,14.288,6.387,6.515,-7.407,-5.886,79.412,-4.684,-20.135,-2.792,-6.705,12.413,52.174,-20.804,-11.666,-9.36,-6.409,1.605,216.004,1.013,-27.728,2
18.054,-7.929,-27.029,-3.038,-176.829,68.38,-11.182,-21.388,3.801,17.86,14.065,14.705,-3.301,1.805,88.554,6.591,-17.554,3.358,2.523,19.061,61.344,-13.611,-0.896,1.408,-0.255,9.288,221.935,6.135,-25.651,2
17.011,-6.896,-27.002,1.576,-199.194,69.849,-9.121,-27.002,1.748,13.231,5.341,13.153,-9.958,3.852,87.441,5.56,-19.073,4.38,-2.091,17.505,62.819,-14.622,-3.457,0.895,-2.304,9.791,219.152,3.055,-27.674,2
11.359,-10.475,-31.586,-6.111,-203.605,66.193,-13.21,-36.709,-4.401,6.558,1.238,8.017,-13.022,0.262,78.132,-0.593,-21.103,-1.26,-9.261,12.364,57.121,-22.292,-11.138,-10.889,-6.401,6.195,212.273,-1.559,-32.257,2
9.81,-8.928,-28.993,-8.666,-189.057,64.077,-14.222,-30.013,-13.106,7.576,3.286,3.911,-13.009,-2.812,80.103,-0.592,-24.668,-2.283,-8.227,12.864,57.576,-18.684,-10.102,-6.268,-6.906,8.238,206.937,3.054,-29.151,2
15.436,-1.234,-22.816,-1.485,-187.843,64.526,-12.671,-20.761,-9.507,11.667,6.869,7.493,-16.07,-2.297,86.171,2.994,-23.619,1.305,-7.194,17.462,61.105,-10.98,-9.58,0.911,-8.436,12.841,209.804,9.198,-23.487,2
15.933,-0.721,-28.941,-8.144,-194.828,63.436,-13.17,-29.962,-4.887,11.143,7.886,7.998,-17.078,-3.319,82.498,0.942,-22.571,-1.77,-8.724,17.445,57.458,-16.605,-14.693,-10.873,-10.99,11.803,212.156,3.554,-28.074,2
8.232,-11.479,-36.597,-18.894,-200.781,59.787,-15.206,-40.178,-11.542,4.472,2.755,0.818,-18.598,-3.316,78.318,-4.182,-25.11,-4.33,-8.715,13.329,53.814,-22.736,-18.265,-15.473,-13.028,6.156,207.333,-2.085,-34.706,2
4.126,-17.615,-37.585,-16.313,-207.24,57.166,-19.29,-41.162,-13.067,-0.656,-2.371,0.817,-23.703,-1.776,78.752,-4.69,-23.548,0.797,-9.219,12.291,53.248,-21.176,-18.759,-9.31,-16.089,5.125,204.052,-2.083,-34.159,2
7.195,-12.474,-42.67,-18.859,-209.594,59.158,-29.004,-47.781,-8.443,0.37,-0.831,4.914,-21.117,-3.823,79.697,-1.099,-23.012,1.821,-11.259,14.328,53.195,-23.204,-18.228,-12.374,-14.536,7.169,208.971,-5.667,-34.637,2
9.237,-11.949,-42.628,-25.5,-209.897,66.783,-37.172,-47.221,-6.898,4.468,3.268,3.372,-16.486,-3.819,84.741,-0.074,-22.989,0.795,-9.71,16.875,55.191,-20.62,-16.16,-15.436,-8.373,5.625,215.422,-5.662,-34.603,2
9.74,-15.524,-32.339,-15.228,-210.712,68.253,-26.377,-30.268,-7.916,3.951,3.265,2.345,-20.568,-2.278,84.656,-5.197,-20.404,1.819,-11.238,16.346,56.672,-15.988,-17.169,-12.347,-10.414,3.058,211.108,-3.094,-33.543,2
7.681,-13.459,-35.893,-3.43,-205.378,57.939,-15.592,-26.651,-14.056,-0.664,-2.886,-0.732,-25.158,-5.862,75.862,-11.851,-24.995,-2.794,-16.862,9.669,49.956,-25.194,-19.201,-13.871,-14.502,1.006,199.114,-9.239,-35.047,2
6.649,-10.884,-42.004,-4.451,-198,55.832,-27.871,-34.822,-15.578,-0.663,-4.42,-4.829,-24.108,-9.443,73.225,-10.303,-30.605,-3.303,-14.796,7.61,47.344,-24.656,-12.521,-10.783,-10.389,3.566,196.865,-8.205,-34.499,2
10.741,-16.508,-35.302,-12.643,-202.925,62.948,-36.041,-35.811,-7.878,4.973,2.757,1.323,-21.01,-6.872,79.812,-1.583,-22.89,3.872,-7.096,15.8,56.518,-10.799,-7.386,-4.113,-8.33,9.71,205.89,-3.074,-32.416,2
9.193,-25.713,-37.829,-29.537,-213.481,56.225,-16.537,-44.997,-15.555,-0.155,1.729,4.908,-20.477,-6.865,80.756,2.005,-23.379,-0.742,-7.601,16.809,55.437,-15.912,-14.551,-12.305,-13.444,6.627,202.098,-15.878,-41.092,2
0.987,-28.761,-48.549,-37.192,-214.292,45.923,-7.299,-55.198,-28.859,-7.84,-4.42,-0.732,-24.555,-10.956,78.114,-0.047,-34.114,-6.377,-11.18,12.181,48.209,-25.629,-18.635,-19.978,-11.894,-0.04,190.113,-26.621,-51.81,2
4.572,-23.61,-42.865,-19.736,-205.881,54.586,-31.882,-40.286,-17.56,1.902,2.244,4.904,-21.969,-10.433,81.622,3.54,-33.056,0.802,-8.095,16.267,54.821,-16.895,-10.419,-12.786,-6.759,6.108,193.509,-18.398,-45.61,2
5.592,-22.561,-38.212,-14.081,-207.212,59.142,-44.146,-34.611,-9.858,9.585,2.242,9.51,-18.36,-7.349,80.516,5.073,-30.461,1.825,-8.599,18.3,55.279,-15.853,-10.921,-11.748,-13.412,7.639,197.414,-18.379,-36.343,2
-10.807,-30.223,-44.321,-30.461,-223.398,42.177,-27.708,-55.581,-26.242,-6.306,-14.666,-5.357,-27.051,-8.366,70.189,-6.203,-36.066,-7.398,-17.812,7.523,40.879,-27.62,-22.693,-19.933,-20.059,-5.689,186.97,-26.558,-40.918,2
-12.845,-27.632,-37.617,-26.332,-229.835,39.061,-25.631,-55.525,-29.289,-10.399,-17.213,-11.499,-32.66,-8.87,65.508,-12.857,-29.882,-3.804,-18.819,5.979,42.887,-26.056,-21.646,-15.815,-12.354,-5.171,185.246,-19.359,-37.803,2
7.66,-12.747,-23.747,-8.375,-215.261,56.44,-37.901,-39.588,-13.891,7.543,-1.315,1.32,-22.893,-3.226,76.201,-2.085,-19.606,8.495,-7.529,17.244,55.652,-13.222,-9.841,-2.479,-5.17,9.691,199.406,-4.483,-19.322,2
14.824,-4.537,-21.162,-6.83,-205.311,63.044,-30.178,-42.622,-10.291,11.634,3.297,3.88,-19.284,1.901,84.834,5.601,-21.124,9.511,-3.936,20.3,53.035,-10.135,-9.319,-0.94,-7.726,12.755,205.866,-0.38,-13.667,2
9.174,-3.508,-25.239,-6.823,-207.155,60.932,-22.976,-42.067,-13.866,5.474,0.22,-1.247,-25.925,-2.2,82.188,-1.064,-25.201,2.841,-11.616,15.669,48.371,-16.785,-14.433,-7.086,-9.255,7.619,201.05,-5.502,-23.9,2
7.628,-8.628,-29.312,-7.841,-207.973,59.334,-31.662,-37.414,-17.439,5.981,-2.341,-3.807,-28.46,-8.345,76.47,-5.674,-28.25,-0.748,-16.728,12.58,45.761,-22.403,-15.443,-9.129,-12.32,6.075,194.189,-11.644,-28.487,2
0.96,-21.939,-36.967,-28.325,-208.789,46.979,-28.556,-50.697,-26.643,-0.685,-12.073,-10.463,-30.994,-9.362,72.295,-5.156,-32.832,-1.772,-19.273,7.444,36.494,-25.455,-19.014,-11.681,-19.48,-0.079,182.724,-16.756,-31.532,2
-8.262,-32.163,-46.664,-42.641,-211.654,38.735,-25.454,-55.257,-28.665,-7.344,-16.159,-10.965,-33.012,-8.328,67.1,-8.225,-34.848,-4.844,-22.327,4.875,33.896,-29.528,-26.679,-19.866,-24.583,-7.251,175.369,-28.01,-42.259,2
-9.278,-32.644,-53.278,-38.5,-216.566,44.844,-34.65,-43.419,-21.465,-4.263,-11.02,-7.368,-29.905,-11.393,66.008,-12.827,-39.937,-13.036,-24.354,5.383,35.911,-33.084,-32.288,-25.994,-30.706,-8.268,176.218,-40.79,-51.95,2
-12.855,-35.685,-56.298,-42.56,-224.546,44.799,-31.029,-49.523,-22.98,-9.382,-19.718,-19.144,-32.437,-18.042,64.405,-19.987,-50.143,-22.756,-32.014,-2.82,24.604,-39.199,-40.453,-29.042,-37.848,-12.871,172.968,-45.36,-57.534,2
-22.064,-43.334,-58.804,-49.178,-229.445,37.582,-25.875,-59.72,-32.691,-18.082,-35.58,-32.444,-42.65,-21.098,55.632,-33.287,-55.728,-25.808,-43.765,-11.526,12.284,-49.406,-47.072,-36.185,-41.396,-19.006,165.11,-50.437,-65.161,2
-26.14,-47.389,-58.232,-41.956,-234.851,37.032,-32.509,-53,-35.732,-17.039,-32.983,-30.875,-45.681,-21.589,53.527,-37.864,-55.16,-23.22,-42.697,-9.465,12.272,-50.894,-46,-37.686,-41.355,-20.011,167.507,-55.51,-66.12,2
-22.528,-46.829,-49.977,-41.402,-243.325,39.045,-25.304,-52.947,-34.159,-14.46,-24.753,-27.77,-42.05,-24.641,61.158,-31.166,-51.519,-19.611,-33.945,-5.87,13.797,-39.06,-42.881,-29.964,-35.678,-17.942,173.999,-46.233,-54.784,2
-19.432,-44.733,-45.317,-45.459,-242.057,38.493,-28.353,-58.529,-32.588,-12.397,-26.778,-27.743,-40.471,-24.616,62.121,-27.549,-50.955,-19.591,-33.399,-6.889,17.881,-35.947,-39.252,-27.884,-28.983,-16.9,168.19,-35.941,-46.02,2
-21.974,-44.688,-51.931,-39.778,-236.692,37.942,-59.063,-58.471,-38.191,-12.384,-29.312,-28.227,-44.016,-23.055,56.936,-30.083,-55.515,-23.158,-34.902,-7.906,19.401,-41.546,-39.212,-29.393,-34.589,-16.37,159.312,-42.052,-49.047,2
-21.952,-46.181,-53.416,-37.689,-239.529,40.978,-63.102,-65.072,-44.301,-16.983,-26.721,-28.711,-46.022,-23.544,58.928,-29.541,-53.922,-21.598,-30.769,-5.337,13.233,-37.918,-38.661,-24.241,-38.653,-12.256,161.202,-43.035,-46.949,2
-13.733,-38.962,-42.092,-39.701,-239.29,51.183,-35.887,-61.933,-33.498,-10.306,-20.547,-20.486,-38.803,-18.397,66.042,-22.339,-44.135,-14.404,-24.591,2.353,15.782,-29.684,-30.425,-17.557,-28.88,-4.559,172.312,-31.721,-36.144,2
-8.084,-31.239,-33.341,-31.464,-234.952,56.255,-31.24,-42.916,-16.046,6.098,-10.793,-10.219,-28.518,-11.719,72.636,-13.607,-42.554,-13.365,-20.98,7.986,24.475,-27.605,-24.247,-18.564,-26.29,-3.017,178.8,-28.615,-32.009,2
-7.051,-30.695,-34.332,-21.187,-236.254,52.101,-39.406,-39.799,-17.567,7.629,-6.683,-9.696,-26.953,-12.732,74.612,-8.47,-45.072,-15.913,-17.885,7.978,24.451,-25.528,-26.272,-17.521,-32.924,-8.65,177.084,-33.198,-36.076,2
-3.458,-28.103,-34.81,-21.165,-233.456,54.61,-32.707,-44.37,-19.598,4.035,-7.189,-6.613,-26.926,-9.645,73.513,-2.827,-36.83,-10.262,-13.769,10.532,28.012,-20.892,-21.635,-10.843,-27.768,-4.542,175.882,-29.578,-32.966,2
-2.43,-25.513,-32.726,-27.292,-224.513,56.092,-27.551,-36.129,-11.894,7.618,-6.157,0.054,-22.288,-3.488,73.44,3.324,-32.183,-5.128,-11.193,16.669,32.083,-18.309,-14.441,-7.758,-21.08,2.122,179.805,-22.889,-27.297,2
-3.452,-26,-33.718,-28.289,-221.727,51.425,-33.159,-38.654,-15.468,6.073,-6.151,-2.508,-21.754,-6.046,73.878,0.759,-35.737,-7.685,-12.719,14.603,24.878,-20.34,-19.55,-12.874,-21.059,-4.028,186.797,-20.304,-28.807,2
7.31,-15.215,-30.61,-16.478,-216.383,59.571,-29.027,-45.788,-17.502,7.604,-1.534,-0.456,-20.707,-6.552,77.391,-0.779,-29.553,-0.505,-11.169,11.515,25.878,-19.295,-21.067,-12.861,-13.353,-4.024,196.857,-9.525,-25.704,2
19.598,4.267,-19.821,-0.067,-205.92,73.344,-3.895,-33.959,-6.214,15.793,9.738,8.766,-13.514,0.627,87.56,10.493,-20.302,12.303,-3.986,18.163,36.098,-6.468,-9.263,-0.04,-5.143,9.3,203.832,12.001,-12.871,2
17.529,7.337,-12.629,3.006,-199.566,72.246,10.966,-25.728,-9.282,15.265,8.704,5.683,-16.062,-1.423,90.033,12.019,-25.917,11.267,-4.494,20.706,30.427,-1.851,-6.692,6.107,-8.211,10.316,200.554,24.284,-8.759,2
10.339,-3.429,-15.69,-4.681,-200.391,71.661,-7.488,-27.752,-14.908,13.201,-1.551,-4.056,-25.268,-10.131,79.697,-5.411,-34.601,3.571,-11.662,11.977,22.712,-14.144,-15.395,-4.145,-11.277,-0.965,192.669,22.723,-18.485,2
11.866,-3.425,-17.724,-6.213,-206.851,78.762,-18.751,-19.015,-4.647,18.823,-1.55,-5.077,-21.144,-9.609,76.031,-12.066,-32.517,7.666,-9.601,10.94,26.275,-18.229,-16.404,-8.239,-9.729,-1.989,192.989,27.824,-20.003,2
20.051,7.337,-7.46,6.6,-208.693,79.708,3.297,-10.287,1.506,21.878,5.112,-2.51,-13.951,-3.964,83.64,-1.807,-28.898,14.318,0.142,20.663,29.323,-5.915,-9.215,2.528,-7.158,3.648,197.919,41.116,-7.175,2
27.203,11.428,1.257,18.889,-197.726,83.214,14.052,-10.789,4.578,23.393,9.205,3.128,-17.523,-0.374,86.118,3.317,-27.845,15.328,2.191,23.716,33.392,-0.786,-5.108,7.136,-5.101,8.255,197.209,46.71,-2.557,2
28.713,9.367,-6.941,9.649,-189.332,92.352,1.742,-16.413,11.234,29.517,11.758,6.711,-15.968,-1.398,85.007,4.339,-29.866,17.874,0.652,18.057,38.482,-0.273,-6.639,5.592,-7.658,12.858,195.987,44.614,-10.752,2
26.123,7.821,-17.181,-1.632,-194.778,90.211,-1.846,-21.52,3.025,28.975,9.184,3.63,-10.829,-4.47,85.947,5.359,-34.959,18.881,3.213,15.99,34.345,2.801,-8.17,7.635,-8.675,11.82,198.865,44.569,-14.839,2
26.096,5.764,-13.577,6.055,-198.169,81.411,2.767,-14.838,-6.199,21.774,6.101,6.188,-14.917,-3.954,84.836,5.866,-35.437,16.813,7.308,21.097,32.774,3.311,-5.6,8.652,-3.031,8.222,197.129,49.648,-9.189,2
25.046,0.635,-6.904,6.561,-194.897,80.818,3.789,-10.213,1.492,21.752,8.657,11.305,-16.951,0.149,84.751,9.959,-27.717,22.944,9.863,25.174,38.888,3.307,0.553,12.23,0.046,9.239,187.198,50.623,-4.569,2
18.361,-0.39,-5.36,-3.692,-197.776,82.786,1.736,-20.449,5.076,26.341,6.599,6.171,-15.397,-1.388,88.765,11.998,-23.078,30.606,8.828,21.563,34.239,3.304,1.065,17.853,-2.003,8.717,181.375,44.425,-3.54,2
16.293,6.27,-2.793,6.046,-201.677,85.777,-5.951,-20.941,1.485,26.827,0.957,-0.496,-18.968,-4.461,84.578,2.252,-26.641,28.013,5.233,18.98,27.032,0.739,-1.497,13.224,-1.489,6.659,182.219,43.356,-3.024,2
21.4,11.899,0.284,16.286,-199.426,88.253,-6.457,-13.747,1.484,22.702,-2.118,-6.643,-23.048,-6.505,78.346,-5.947,-30.201,22.862,2.154,17.936,29.567,1.251,-2.521,7.576,2.099,9.727,182.549,54.071,-1.997,2
25.989,14.449,4.382,9.097,-196.153,83.554,0.722,-18.857,-0.567,20.63,-4.165,-11.759,-25.074,-11.622,81.853,-3.892,-29.658,24.889,4.713,15.357,30.05,4.836,-2.518,13.204,6.708,14.84,184.415,60.677,4.665,2
31.086,21.094,10.525,15.748,-192.37,83.47,-3.377,-11.153,0.97,26.757,1.475,-4.575,-23.512,-10.073,88.432,3.284,-26.555,31.012,11.369,19.952,31.044,8.417,1.583,19.85,9.262,17.387,190.379,62.665,15.932,2
35.154,24.659,11.539,29.565,-189.104,92.608,-3.886,-0.384,6.092,33.903,11.719,6.188,-16.316,-2.379,87.831,11.99,-24.479,33.03,15.968,29.154,36.136,10.97,9.778,19.831,6.692,18.394,192.238,65.676,15.403,2
32.045,16.438,-0.768,21.851,-193.013,91.491,2.265,-18.826,-1.598,31.307,9.658,4.132,-15.787,-5.963,86.718,12.49,-28.041,25.824,9.292,21.952,33.026,5.836,0.547,15.2,2.074,12.74,184.361,56.389,1.556,2
25.865,8.224,-13.062,11.07,-199.993,85.764,-13.618,-27.004,-6.207,28.714,5.55,3.104,-18.845,-12.104,86.119,4.793,-34.16,17.089,-3.525,11.684,24.796,-5.441,-18.921,3.914,-5.613,1.457,171.369,38.914,-11.766,2
22.253,5.655,-16.123,4.399,-202.354,90.289,-31.536,-8.022,1.483,34.321,8.106,6.687,-10.63,-5.432,84.496,3.764,-33.614,16.048,-6.595,17.82,21.698,-9.534,-20.439,-7.873,-15.853,-3.156,158.902,29.141,-19.439,2
16.083,-5.109,-18.156,-13.536,-206.25,86.101,-15.623,-13.649,-1.08,29.676,1.438,1.557,-10.107,-3.89,80.826,2.736,-32.043,19.105,-2.49,17.802,16.04,-10.036,-14.783,-12.988,-21.473,-2.128,149.009,21.94,-25.567,2
6.333,-17.4,-25.31,-23.256,-213.729,68.596,3.861,-36.177,-15.423,14.789,-9.834,-7.154,-23.929,-11.571,74.085,-8.538,-35.597,17.037,-6.586,4.977,9.364,-14.125,-20.916,-15.024,-22.476,-4.687,148.348,16.795,-31.177,2
2.228,-15.333,-29.896,-14.524,-211.978,59.818,-5.365,-32.043,-17.969,12.725,-11.874,-10.221,-24.93,-11.559,69.912,-12.628,-41.197,13.946,-12.727,4.459,5.769,-14.111,-23.969,-12.96,-26.039,-7.756,151.273,16.778,-32.683,2
8.374,-5.584,-25.255,-8.874,-202.032,65.906,-21.753,-16.641,-6.681,19.885,-8.788,-9.186,-18.757,-10.523,73.429,-5.955,-40.131,17.006,-8.616,10.603,4.739,-8.461,-17.285,-6.8,-22.94,-3.65,151.122,19.323,-23.941,2
21.173,2.619,-9.861,-4.767,-195.682,77.623,-13.534,-6.379,3.572,26.013,-0.07,-1.492,-18.226,-8.975,83.601,3.785,-29.333,29.797,3.176,14.691,12.931,1.281,-7.534,3.453,-7.547,6.087,161.729,33.136,-7.523,2
29.861,11.837,5.006,6.509,-193.438,89.841,10.558,1.825,6.13,33.671,8.64,7.731,-11.035,1.28,94.788,15.564,-21.619,38.989,12.394,27.484,23.164,11.014,3.232,11.647,4.243,12.741,180.523,47.96,2.218,2
24.708,7.727,-2.171,5.478,-195.806,91.288,13.109,-0.739,1.001,34.662,5.557,6.699,-7.95,1.279,92.644,15.548,-28.769,30.753,9.308,28.993,14.944,7.417,0.155,5.488,-3.446,7.605,176.756,35.616,-3.932,2
14.95,-7.65,-20.1,-8.36,-203.807,82.488,-3.298,-8.935,-2.074,27.968,-0.084,1.057,-17.164,-11.53,80.256,3.237,-35.913,19.963,-3.509,15.132,0.584,-4.886,-15.215,-5.276,-17.274,-3.161,160.698,18.675,-15.198,2
17.496,-7.13,-18.03,-5.278,-208.214,83.942,-4.832,-7.901,0.49,31.013,2.99,0.543,-16.122,-9.47,81.713,5.796,-33.316,20.456,-4.53,17.678,2.633,-6.418,-15.199,-0.148,-16.745,-3.67,167.197,25.316,-13.646,2
23.114,3.123,-7.766,5.998,-205.956,89.493,-4.315,-6.869,5.1,37.642,6.061,4.641,-5.86,0.274,90.853,13.987,-32.258,21.46,1.622,24.32,5.704,-2.313,-9.037,2.414,-6.994,0.432,177.276,29.901,-4.923,2
18.993,-0.466,-11.345,-0.668,-202.164,85.306,-16.094,-14.034,9.706,34.019,6.055,9.76,-7.903,-3.825,86.664,6.8,-33.25,20.414,-1.454,16.099,-0.962,-4.36,-14.151,-6.81,-8.012,-1.617,170.439,26.285,-6.968,2
19.486,-2.515,-13.383,-9.889,-200.937,83.171,-5.831,-19.655,6.11,31.423,8.098,11.287,-10.457,-3.309,85.552,9.355,-27.069,29.615,1.622,18.645,0.576,-0.258,-10.55,-1.168,-11.078,0.433,170.269,32.407,-11.059,2
27.663,5.685,-9.271,-4.243,-203.298,85.649,13.642,-12.464,-6.704,29.342,10.651,9.739,-6.86,3.867,93.151,20.617,-23.456,38.295,12.379,28.872,4.162,6.915,-2.855,10.616,-4.407,6.581,176.246,35.448,-6.95,2
22,2.605,-16.434,-3.214,-205.144,76.854,-0.716,-4.766,-13.357,19.067,6.03,3.069,-14.538,-6.383,86.911,9.325,-32.142,30.572,3.657,17.572,-9.162,-0.776,-11.049,2.409,-5.427,1.963,164.287,27.216,-8.992,2
5.584,-8.156,-25.127,-13.457,-204.939,67.556,-19.159,-17.569,-10.27,8.802,-6.271,-11.279,-26.307,-19.185,74.016,-12.201,-42.868,17.221,-14.79,3.723,-25.547,-17.17,-21.284,-10.914,-19.766,-9.309,147.729,21.553,-19.229,2
4.042,-7.635,-21.003,-13.956,-208.32,67.489,-7.356,-31.896,-11.797,7.256,-15.999,-22.026,-28.33,-16.092,71.38,-17.312,-43.337,14.13,-15.8,2.694,-25.521,-21.763,-20.751,-8.854,-24.357,-10.325,145.019,21.532,-19.722,2
18.382,3.643,-7.662,1.427,-200.939,75.106,9.557,-11.372,-7.174,15.958,-9.323,-13.807,-24.203,-7.879,75.92,-9.098,-33.048,24.362,-4.513,9.864,-11.664,-8.934,-10.484,8.061,-13.574,-1.093,156.657,35.342,-3.821,2
36.295,20.546,12.838,20.381,-173.586,93.986,19.282,19.89,14.35,32.336,11.691,3.113,-14.445,1.351,90.188,7.305,-23.793,36.121,6.762,23.174,0.643,10.543,6.945,27.521,-0.753,13.765,176.993,58.361,15.651,2
44.455,25.648,20.51,24.971,-160.605,104.65,14.651,18.333,18.434,37.939,21.925,5.671,-9.307,3.911,98.807,13.958,-26.843,33.523,8.805,27.249,-0.382,13.606,5.401,23.395,4.883,18.875,182.964,56.766,14.61,2
35.702,12.815,0.509,11.626,-176.326,92.763,-6.88,9.093,-0.027,28.679,13.194,-0.482,-14.933,-9.925,90.512,7.796,-38.087,21.194,0.087,19.025,-10.115,-0.24,-14.072,1.855,-0.757,7.073,169.461,36.729,-4.36,2
37.715,11.777,-7.688,8.541,-177.686,90.108,-0.726,18.818,4.583,30.188,18.816,11.302,-9.283,-9.915,95.032,19.572,-36,24.247,8.284,28.228,-2.421,5.908,-8.422,7.488,-6.392,6.041,170.828,44.889,-3.331,2
56.633,28.159,11.787,19.803,-159.066,100.777,32.063,18.287,25.583,46.551,40.827,34.856,9.682,11.099,113.892,46.704,-15.472,47.789,31.329,48.179,15.513,31.005,14.64,30.535,3.349,25.503,188.076,65.849,16.14,2
52.478,22.496,10.751,12.611,-159.419,97.09,31.519,1.875,18.898,47.017,39.761,39.432,10.697,15.699,110.192,51.268,-6.747,60.549,30.785,46.082,12.936,30.974,12.576,27.43,14.104,27.526,187.375,57.074,9.464,2
33.982,1.981,-11.801,-6.869,-171.555,87.259,-0.788,-1.201,6.584,33.65,23.84,26.073,0.44,3.9,97.787,36.36,-21.085,46.143,14.873,32.204,-3.983,12.5,-3.83,9.984,2.819,8.031,172.843,36.012,-11.038,2
33.436,0.442,-15.888,-7.375,-173.945,89.733,-4.886,3.923,13.749,31.567,23.816,19.899,1.976,2.872,97.689,26.59,-27.211,32.265,10.248,28.073,-11.152,7.365,-9.974,4.851,-15.627,3.925,167.035,31.365,-10.514,2
