Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
0.481,-14.425,-181.341,-35.944,62.138,3.705,-60.886,75.439,-10.908,-8.84,17.066,-0.361,-4.245,6.703,22.295,-22.397,12.418,18.377,-8.307,-2.902,34.787,8.605,10.496,-14.905,-149.363,-2.405,25.276,-17.371,-42.413,0
7.653,-4.676,-177.574,-40.006,65.149,1.652,-28.038,66.654,-8.848,-7.807,13.975,0.664,-0.655,9.258,21.248,-18.276,17.016,17.334,-4.2,0.687,34.24,14.232,17.146,-8.742,-127.185,6.307,31.399,-15.817,-23.928,0
6.109,-1.598,-165.101,-41.503,73.794,-0.912,-44.916,62.489,-9.864,-8.311,18.06,3.225,-3.215,11.298,10.981,-18.258,15.462,17.828,-0.097,5.297,38.816,15.755,20.715,-3.611,-122.447,11.423,30.342,-9.653,-11.609,0
-0.045,-5.695,-175.694,-40.437,73.207,-2.96,-32.063,56.791,-10.366,-11.377,17.017,2.197,-5.261,10.262,14.044,-20.289,13.397,18.323,-1.122,4.779,38.778,14.715,20.182,-4.632,-136.157,8.85,28.263,-4.008,-18.769,0
0.467,-7.226,-189.351,-38.86,70.06,-0.908,-12.563,61.857,-9.331,-8.292,13.414,2.708,-1.158,2.055,19.665,-19.244,12.872,15.743,-3.17,2.725,32.079,12.138,16.575,-7.188,-138.07,8.329,25.673,-4.004,-30.534,0
0.979,-11.317,-186.6,-43.432,65.892,-1.419,-44.826,72.554,-12.908,-8.283,10.839,-1.394,-6.792,-11.267,8.887,-24.86,5.687,6.506,-14.95,-7.011,27.948,-2.218,4.264,-19.989,-135.37,-2.95,18.987,-18.345,-46.385,0
1.49,-11.306,-183.34,-46.974,56.092,-1.418,-77.057,77.605,-11.358,-11.349,9.291,-4.466,-10.884,-9.207,-1.368,-25.348,4.656,6.499,-22.619,-8.029,32.531,-8.364,-1.376,-29.191,-148.555,-11.144,19.481,-24.986,-48.9,0
6.1,-2.073,-174.447,-36.681,56.036,3.707,-44.192,73.941,-2.125,-1.604,16.966,5.785,0.91,14.369,6.318,-12.515,19.509,21.862,-4.666,8.885,41.208,8.038,10.408,-17.378,-154.554,2.7,29.195,-7.543,-21.699,0
8.143,1.515,-164.539,-26.399,67.763,4.728,-11.36,63.108,-3.66,6.595,28.22,12.439,9.106,29.724,23.73,-4.817,31.784,29.012,11.22,15.024,45.265,18.789,19.619,-4.553,-141.591,13.968,34.289,2.711,-4.258,0
4.548,-0.535,-173.083,-32.007,67.183,1.649,-43.624,66.119,-10.317,-2.633,23.069,4.229,2.95,16.886,28.829,-10.96,24.068,21.299,-0.574,4.25,42.146,10.573,14.989,-7.11,-139.401,7.806,29.132,-9.587,-17.574,0
