Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
11.55,-3.369,-115.551,6.497,21.663,39.15,659.113,176.786,31.31,34.66,13.868,11.561,-0.968,-18.342,4.31,5.863,12.677,1.242,6.021,6.822,-91.666,4.503,-16.12,-3.474,55.889,3.891,4.118,-40.629,-126.513,1
1.804,-13.099,-121.071,-6.318,7.297,25.279,691.241,151.506,13.348,19.769,4.121,2.84,-9.677,-5.003,-2.866,-4.389,6.517,-2.345,-2.182,-2.919,-97.21,-1.137,-20.202,-13.717,28.169,-2.26,-3.57,-45.199,-132.534,1
14.098,-8.988,-125.56,-7.848,12.925,30.377,678.255,161.601,23.581,31.02,12.314,11.547,3.653,8.834,2.772,3.813,18.294,14.051,10.115,10.404,-87.379,6.549,-14.034,-3.97,60.928,4.402,2.069,-34.907,-133.938,1
23.817,-4.88,-115.701,1.894,21.109,42.129,645.301,187.055,40.463,48.92,18.961,19.732,11.334,1.141,7.892,10.469,22.886,15.061,21.376,14.492,-84.217,13.202,-3.262,8.842,77.261,15.156,6.677,-24.626,-136.878,1
13.547,-4.875,-106.876,4.453,22.112,49.26,612.38,194.04,40.423,48.871,17.918,19.712,11.323,-3.471,9.421,9.946,16.203,6.337,15.719,9.867,-84.645,10.627,-2.234,6.784,44.909,15.653,3.597,-26.139,-122.909,1
3.8,-8.969,-120.602,-7.334,16.455,44.087,626.113,182.575,28.087,36.014,11.752,14.057,5.676,-3.468,4.801,4.301,11.576,6.843,1.871,7.295,-87.122,-1.166,-18.113,-8.592,26.933,-1.781,-5.116,-42.506,-120.737,1
10.969,-17.157,-129.702,-11.425,7.729,24.576,658.274,153.191,15.764,26.244,3.543,5.846,-4.576,-6.538,0.186,-1.851,12.589,6.324,2.894,3.702,-90.621,-5.264,-24.755,-15.243,48.935,-7.415,-8.697,-54.247,-135.985,1
20.179,-8.943,-113.179,4.467,11.308,20.452,690.404,143.304,23.945,32.366,11.737,10.963,5.163,4.227,6.845,7.884,22.311,10.416,20.309,13.432,-80.797,11.136,-6.287,0.653,72.453,12.573,3.607,-37.799,-126.115,1
18.11,11.046,-100.77,16.246,25.641,46.047,657.438,175.949,46.975,49.752,29.656,26.322,24.113,14.981,17.597,22.733,33.047,23.213,29.511,28.788,-69.958,21.883,7.039,12.948,90.311,22.806,15.386,-18.293,-113.182,1
17.067,10.523,-104.256,13.156,27.665,60.858,624.505,203.437,50.002,53.8,28.602,24.246,17.941,6.257,16.555,17.075,30.964,23.702,25.895,23.124,-73.474,15.713,1.396,3.201,99.954,13.562,9.736,-22.886,-121.265,1
25.247,-0.246,-99.028,9.044,20.465,47.99,656.668,181.205,36.632,43.5,19.351,12.951,10.239,8.3,9.878,8.861,26.835,21.629,23.308,15.416,-72.376,13.136,-2.703,-2.437,99.342,11.499,3.578,-27.474,-114.484,1
